,Age,R,DeltaR
0,2.5,1.0,inf
1,7.5,1.0,inf
2,12.5,1.0,1.7327723451163457
3,17.5,1.5537780814926965,0.6417429486066204
4,22.5,1.3031859069394667,0.4497571587754982
5,27.5,1.0132319132967782,0.5130072941609183
6,32.5,0.6619375347190396,0.5066095757364537
7,37.5,1.0,inf
8,42.5,0.7299672133530362,0.6553731632456403
9,47.5,1.231459030078291,0.9624081879153276
10,52.5,0.5052142180200758,0.480262753307017
11,57.5,1.793692949952987,1.457765239883045
12,62.5,0.6106162160676615,0.4203771872333487
13,67.5,1.0,inf
14,72.5,1.2441619774648025,0.8638129152859587
15,77.5,0.782635503714187,0.7573744415309422
16,82.5,0.9567480546884805,0.7726233079232088
17,87.5,1.25,1.6898132293244716
18,92.5,1.0,inf
19,97.5,1.0,inf
