,Age,R,DeltaR
0,2.5,0.45267836663077576,0.28319756949045183
1,7.5,0.8084040589560039,0.4247837433813023
2,12.5,1.0675849321437618,0.30544889262629155
3,17.5,1.2454627428662088,0.12244812480001004
4,22.5,1.659205728575748,0.23741479437765547
5,27.5,1.2375355811108077,0.24198414159082005
6,32.5,1.0500294696781842,0.24778285490038027
7,37.5,1.0284003749532997,0.25836367677344446
8,42.5,1.146282208780808,0.3133514250359626
9,47.5,0.9183766494724419,0.264548533011641
10,52.5,1.0503737830980753,0.38876605064404907
11,57.5,1.4346541732380715,0.5471683459064631
12,62.5,0.8527465333005775,0.31759920467390046
13,67.5,1.1631967716286382,0.34522862008798755
14,72.5,0.7860474926030928,0.19667693340847228
15,77.5,0.7937743944193564,0.22936331893580836
16,82.5,0.9146495579576569,0.31717565099499173
17,87.5,1.941585502123257,1.189790569562669
18,92.5,1.3333333333333333,2.019534233064277
19,97.5,1.0,inf
