,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(15, 22]",Female,268,257,362,395,1.043,0.916,1.138,0.141
1,"(15, 24]","(15, 22]",Male,188,160,679,709,1.175,0.958,1.227,0.160
2,"(15, 24]","(22, 27]",Female,39,32,167,178,1.219,0.938,1.299,0.346
3,"(15, 24]","(22, 27]",Male,42,43,221,198,0.977,1.116,0.875,0.213
4,"(15, 24]","(27, 32]",Female,5,5,47,51,1.000,0.922,1.085,0.723
5,"(15, 24]","(27, 32]",Male,11,9,39,36,1.222,1.083,1.128,0.573
6,"(15, 24]","(32, 37]",Female,12,11,21,20,1.091,1.050,1.039,0.544
7,"(15, 24]","(32, 37]",Male,15,8,21,17,1.875,1.235,1.518,0.832
8,"(15, 24]","(37, 42]",Female,23,15,7,4,1.533,1.750,0.876,0.623
9,"(15, 24]","(37, 42]",Male,19,8,19,13,2.375,1.462,1.625,0.904
10,"(15, 24]","(42, 47]",Female,30,14,7,7,2.143,1.000,2.143,1.343
11,"(15, 24]","(42, 47]",Male,28,9,15,7,3.111,2.143,1.452,0.870
12,"(15, 24]","(47, 52]",Female,25,12,13,6,2.083,2.167,0.962,0.584
13,"(15, 24]","(47, 52]",Male,7,6,25,13,1.167,1.923,0.607,0.397
14,"(15, 24]","(52, 57]",Female,26,12,14,6,2.167,2.333,0.929,0.559
15,"(15, 24]","(52, 57]",Male,10,3,8,5,3.333,1.600,2.083,1.817
16,"(15, 24]","(57, 62]",Female,12,5,8,2,2.400,4.000,0.600,0.573
17,"(15, 24]","(57, 62]",Male,9,2,12,2,4.500,6.000,0.750,0.821
18,"(15, 24]","(62, 67]",Female,7,1,3,1,7.000,3.000,2.333,3.674
19,"(15, 24]","(62, 67]",Male,4,1,11,3,4.000,3.667,1.091,1.413
20,"(15, 24]","(72, 77]",Male,3,1,7,1,3.000,7.000,0.429,0.675
21,"(24, 34]","(15, 22]",Female,23,19,30,27,1.211,1.111,1.089,0.448
22,"(24, 34]","(15, 22]",Male,41,38,45,61,1.079,0.738,1.463,0.443
23,"(24, 34]","(22, 27]",Female,39,42,92,116,0.929,0.793,1.171,0.313
24,"(24, 34]","(22, 27]",Male,77,78,137,160,0.987,0.856,1.153,0.236
25,"(24, 34]","(27, 32]",Female,31,37,121,134,0.838,0.903,0.928,0.258
26,"(24, 34]","(27, 32]",Male,69,46,109,98,1.500,1.112,1.349,0.325
27,"(24, 34]","(32, 37]",Female,16,9,98,73,1.778,1.342,1.324,0.592
28,"(24, 34]","(32, 37]",Male,26,12,51,44,2.167,1.159,1.869,0.763
29,"(24, 34]","(37, 42]",Female,9,9,34,30,1.000,1.133,0.882,0.473
30,"(24, 34]","(37, 42]",Male,14,13,25,30,1.077,0.833,1.292,0.612
31,"(24, 34]","(42, 47]",Female,6,2,26,19,3.000,1.368,2.192,1.912
32,"(24, 34]","(42, 47]",Male,8,5,18,9,1.600,2.000,0.800,0.562
33,"(24, 34]","(47, 52]",Female,12,12,14,6,1.000,2.333,0.429,0.274
34,"(24, 34]","(47, 52]",Male,11,7,22,11,1.571,2.000,0.786,0.480
35,"(24, 34]","(52, 57]",Female,17,6,13,7,2.833,1.857,1.526,1.021
36,"(24, 34]","(52, 57]",Male,3,4,9,5,0.750,1.800,0.417,0.395
37,"(24, 34]","(57, 62]",Female,7,3,14,4,2.333,3.500,0.667,0.596
38,"(24, 34]","(57, 62]",Male,6,1,13,1,6.000,13.000,0.462,0.692
39,"(34, 54]","(15, 22]",Female,24,42,22,50,0.571,0.440,1.299,0.474
40,"(34, 54]","(15, 22]",Male,8,15,27,49,0.533,0.551,0.968,0.486
41,"(34, 54]","(22, 27]",Female,22,31,19,38,0.710,0.500,1.419,0.566
42,"(34, 54]","(22, 27]",Male,18,17,30,40,1.059,0.750,1.412,0.591
43,"(34, 54]","(27, 32]",Female,17,27,18,38,0.630,0.474,1.329,0.564
44,"(34, 54]","(27, 32]",Male,33,27,36,54,1.222,0.667,1.833,0.625
45,"(34, 54]","(32, 37]",Female,14,25,40,55,0.560,0.727,0.770,0.305
46,"(34, 54]","(32, 37]",Male,31,23,42,40,1.348,1.050,1.284,0.458
47,"(34, 54]","(37, 42]",Female,19,17,87,80,1.118,1.087,1.028,0.382
48,"(34, 54]","(37, 42]",Male,49,37,42,42,1.324,1.000,1.324,0.414
49,"(34, 54]","(42, 47]",Female,23,23,79,88,1.000,0.898,1.114,0.375
50,"(34, 54]","(42, 47]",Male,44,42,36,37,1.048,0.973,1.077,0.347
51,"(34, 54]","(47, 52]",Female,18,17,115,107,1.059,1.075,0.985,0.362
52,"(34, 54]","(47, 52]",Male,41,35,36,31,1.171,1.161,1.009,0.343
53,"(34, 54]","(52, 57]",Female,30,16,89,76,1.875,1.171,1.601,0.561
54,"(34, 54]","(52, 57]",Male,30,23,25,31,1.304,0.806,1.617,0.630
55,"(34, 54]","(57, 62]",Female,19,9,57,39,2.111,1.462,1.444,0.661
56,"(34, 54]","(57, 62]",Male,15,4,20,15,3.750,1.333,2.812,1.857
57,"(34, 54]","(62, 67]",Female,16,10,33,20,1.600,1.650,0.970,0.480
58,"(34, 54]","(62, 67]",Male,13,6,21,13,2.167,1.615,1.341,0.817
59,"(34, 54]","(67, 72]",Female,15,7,18,13,2.143,1.385,1.548,0.908
60,"(34, 54]","(67, 72]",Male,11,8,18,3,1.375,6.000,0.229,0.179
61,"(34, 54]","(72, 77]",Female,15,6,10,3,2.500,3.333,0.750,0.614
62,"(34, 54]","(72, 77]",Male,11,4,18,2,2.750,9.000,0.306,0.290
63,"(34, 54]","(77, 82]",Male,7,3,7,1,2.333,7.000,0.333,0.424
64,"(34, 54]","(82, 87]",Female,4,1,9,4,4.000,2.250,1.778,2.258
65,"(54, 100]","(15, 22]",Female,12,37,1,24,0.324,0.042,7.784,8.364
66,"(54, 100]","(15, 22]",Male,5,12,7,32,0.417,0.219,1.905,1.292
67,"(54, 100]","(22, 27]",Female,3,39,5,25,0.077,0.200,0.385,0.298
68,"(54, 100]","(22, 27]",Male,3,13,4,9,0.231,0.444,0.519,0.457
69,"(54, 100]","(27, 32]",Female,14,33,6,19,0.424,0.316,1.343,0.764
70,"(54, 100]","(27, 32]",Male,4,12,7,14,0.333,0.500,0.667,0.494
71,"(54, 100]","(32, 37]",Female,8,46,7,25,0.174,0.280,0.621,0.358
72,"(54, 100]","(32, 37]",Male,7,19,8,14,0.368,0.571,0.645,0.405
73,"(54, 100]","(37, 42]",Female,14,44,2,33,0.318,0.061,5.250,4.157
74,"(54, 100]","(37, 42]",Male,6,14,9,14,0.429,0.643,0.667,0.434
75,"(54, 100]","(42, 47]",Female,13,42,13,35,0.310,0.371,0.833,0.381
76,"(54, 100]","(42, 47]",Male,6,19,14,27,0.316,0.519,0.609,0.350
77,"(54, 100]","(47, 52]",Female,19,70,24,66,0.271,0.364,0.746,0.265
78,"(54, 100]","(47, 52]",Male,26,35,13,32,0.743,0.406,1.829,0.771
79,"(54, 100]","(52, 57]",Female,27,103,61,106,0.262,0.575,0.456,0.125
80,"(54, 100]","(52, 57]",Male,47,67,19,43,0.701,0.442,1.588,0.537
81,"(54, 100]","(57, 62]",Female,36,124,111,187,0.290,0.594,0.489,0.112
82,"(54, 100]","(57, 62]",Male,54,73,32,46,0.740,0.696,1.063,0.315
83,"(54, 100]","(62, 67]",Female,57,129,185,231,0.442,0.801,0.552,0.107
84,"(54, 100]","(62, 67]",Male,54,93,25,29,0.581,0.862,0.674,0.220
85,"(54, 100]","(67, 72]",Female,54,114,210,261,0.474,0.805,0.589,0.115
86,"(54, 100]","(67, 72]",Male,64,106,17,53,0.604,0.321,1.882,0.611
87,"(54, 100]","(72, 77]",Female,64,90,240,298,0.711,0.805,0.883,0.169
88,"(54, 100]","(72, 77]",Male,66,134,22,21,0.493,1.048,0.470,0.162
89,"(54, 100]","(77, 82]",Female,70,77,304,395,0.909,0.770,1.181,0.223
90,"(54, 100]","(77, 82]",Male,77,143,29,16,0.538,1.812,0.297,0.103
91,"(54, 100]","(82, 87]",Female,49,57,272,331,0.860,0.822,1.046,0.227
92,"(54, 100]","(82, 87]",Male,46,84,19,18,0.548,1.056,0.519,0.197
93,"(54, 100]","(87, 92]",Female,29,27,146,170,1.074,0.859,1.251,0.368
94,"(54, 100]","(87, 92]",Male,20,28,11,6,0.714,1.833,0.390,0.229
95,"(54, 100]","(92, 97]",Female,6,5,27,35,1.200,0.771,1.556,1.026
