,Age,R,DeltaR
0,2.5,0.601745622843722,0.6223256182295458
1,7.5,1.3750331235375013,0.6458448672132112
2,12.5,1.0453377940420774,0.20658446559393506
3,17.5,1.1812433597634906,0.07279446996861663
4,22.5,1.0783102093531955,0.07404694758917987
5,27.5,1.19542033985319,0.10365401286848516
6,32.5,1.0227990539150151,0.10095896070213983
7,37.5,1.2562168683552817,0.14364132251947564
8,42.5,1.117271936494271,0.13560200416727414
9,47.5,1.0530020390345733,0.12869135912253812
10,52.5,1.0427020237487046,0.12746823768621376
11,57.5,0.8529499843411378,0.11112598985022559
12,62.5,0.7949669777647322,0.10383663276760104
13,67.5,0.8487973186132537,0.11892963325945927
14,72.5,0.7370458485386404,0.10551910894119707
15,77.5,0.7754108646874965,0.126997373089791
16,82.5,0.9689453815380384,0.15489769466758202
17,87.5,1.1695211930592346,0.2748109003241204
18,92.5,0.7845675324962109,0.3270301794872065
19,97.5,1.0,inf
