,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(15, 22]",Female,16,13,37,49,1.231,0.755,1.630,0.709
1,"(15, 24]","(15, 22]",Male,15,13,123,121,1.154,1.017,1.135,0.458
2,"(15, 24]","(22, 27]",Female,7,5,23,17,1.400,1.353,1.035,0.692
3,"(15, 24]","(22, 27]",Male,7,4,51,35,1.750,1.457,1.201,0.800
4,"(15, 24]","(27, 32]",Female,2,3,11,10,0.667,1.100,0.606,0.614
5,"(15, 24]","(27, 32]",Male,4,5,14,14,0.800,1.000,0.800,0.617
6,"(15, 24]","(32, 37]",Female,2,3,4,5,0.667,0.800,0.833,0.945
7,"(15, 24]","(37, 42]",Female,2,2,2,1,1.000,2.000,0.500,0.791
8,"(24, 34]","(15, 22]",Female,2,3,7,7,0.667,1.000,0.667,0.706
9,"(24, 34]","(15, 22]",Male,3,6,8,10,0.500,0.800,0.625,0.533
10,"(24, 34]","(22, 27]",Male,17,10,32,37,1.700,0.865,1.966,0.921
11,"(24, 34]","(27, 32]",Female,3,3,24,35,1.000,0.686,1.458,1.254
12,"(24, 34]","(27, 32]",Male,9,6,29,29,1.500,1.000,1.500,0.886
13,"(24, 34]","(32, 37]",Female,7,3,22,24,2.333,0.917,2.545,1.915
14,"(24, 34]","(32, 37]",Male,4,5,14,13,0.800,1.077,0.743,0.576
15,"(24, 34]","(37, 42]",Female,4,2,11,3,2.000,3.667,0.545,0.592
16,"(24, 34]","(42, 47]",Female,3,2,5,6,1.500,0.833,1.800,1.974
17,"(24, 34]","(47, 52]",Female,1,2,4,3,0.500,1.333,0.375,0.542
18,"(34, 54]","(22, 27]",Male,3,6,16,25,0.500,0.640,0.781,0.608
19,"(34, 54]","(27, 32]",Female,2,2,10,12,1.000,0.833,1.200,1.307
20,"(34, 54]","(27, 32]",Male,6,3,16,18,2.000,0.889,2.250,1.772
21,"(34, 54]","(32, 37]",Male,12,9,21,25,1.333,0.840,1.587,0.847
22,"(34, 54]","(37, 42]",Male,15,15,13,15,1.000,0.867,1.154,0.610
23,"(34, 54]","(42, 47]",Female,3,1,25,22,3.000,1.136,2.640,3.147
24,"(34, 54]","(42, 47]",Male,4,5,16,10,0.800,1.600,0.500,0.392
25,"(34, 54]","(47, 52]",Female,1,3,21,20,0.333,1.050,0.317,0.380
26,"(34, 54]","(47, 52]",Male,4,3,16,16,1.333,1.000,1.333,1.124
27,"(34, 54]","(52, 57]",Male,3,5,7,11,0.600,0.636,0.943,0.827
28,"(34, 54]","(57, 62]",Male,2,1,4,2,2.000,2.000,1.000,1.501
29,"(34, 54]","(62, 67]",Female,4,1,3,2,4.000,1.500,2.667,3.851
30,"(34, 54]","(62, 67]",Male,1,1,6,1,1.000,6.000,0.167,0.297
31,"(34, 54]","(67, 72]",Female,3,1,2,2,3.000,1.000,3.000,4.585
32,"(54, 100]","(27, 32]",Female,1,2,1,2,0.500,0.500,1.000,1.733
33,"(54, 100]","(32, 37]",Male,1,3,1,4,0.333,0.250,1.333,2.144
34,"(54, 100]","(42, 47]",Female,3,4,2,2,0.750,1.000,0.750,0.944
35,"(54, 100]","(42, 47]",Male,1,2,1,3,0.500,0.333,1.500,2.526
36,"(54, 100]","(47, 52]",Female,3,3,3,5,1.000,0.600,1.667,1.828
37,"(54, 100]","(47, 52]",Male,3,5,6,6,0.600,1.000,0.600,0.559
38,"(54, 100]","(52, 57]",Male,3,1,6,5,3.000,1.200,2.500,3.262
39,"(54, 100]","(57, 62]",Female,1,1,12,12,1.000,1.000,1.000,1.473
40,"(54, 100]","(57, 62]",Male,5,5,5,3,1.000,1.667,0.600,0.580
41,"(54, 100]","(62, 67]",Female,2,3,6,12,0.667,0.500,1.333,1.389
42,"(54, 100]","(62, 67]",Male,4,7,2,2,0.571,1.000,0.571,0.675
43,"(54, 100]","(67, 72]",Male,2,5,1,2,0.400,0.500,0.800,1.187
44,"(54, 100]","(72, 77]",Female,1,2,12,13,0.500,0.923,0.542,0.698
45,"(54, 100]","(72, 77]",Male,5,7,3,3,0.714,1.000,0.714,0.719
46,"(54, 100]","(77, 82]",Male,2,1,2,1,2.000,2.000,1.000,1.733
47,"(54, 100]","(82, 87]",Female,2,2,5,8,1.000,0.625,1.600,1.843
48,"(54, 100]","(82, 87]",Male,1,2,1,1,0.500,1.000,0.500,0.936
