,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(0, 5]",Female,2,1,2,2,2.000,1.000,2.000,3.164
1,"(15, 24]","(0, 5]",Male,2,1,5,4,2.000,1.250,1.600,2.236
2,"(15, 24]","(5, 10]",Male,2,2,2,1,1.000,2.000,0.500,0.791
3,"(15, 24]","(10, 15]",Female,1,3,2,3,0.333,0.667,0.500,0.736
4,"(15, 24]","(10, 15]",Male,12,12,12,17,1.000,0.706,1.417,0.790
5,"(15, 24]","(15, 20]",Female,15,13,3,13,1.154,0.231,5.000,3.729
6,"(15, 24]","(15, 20]",Male,27,37,59,94,0.730,0.628,1.163,0.357
7,"(15, 24]","(20, 25]",Female,7,4,7,7,1.750,1.000,1.750,1.444
8,"(15, 24]","(20, 25]",Male,8,10,28,56,0.800,0.500,1.600,0.848
9,"(15, 24]","(25, 30]",Female,2,1,2,4,2.000,0.500,4.000,6.003
10,"(15, 24]","(25, 30]",Male,2,3,11,12,0.667,0.917,0.727,0.731
11,"(24, 34]","(0, 5]",Female,4,8,6,7,0.500,0.857,0.583,0.484
12,"(24, 34]","(0, 5]",Male,2,4,4,8,0.500,0.500,1.000,1.062
13,"(24, 34]","(5, 10]",Female,3,5,5,7,0.600,0.714,0.840,0.787
14,"(24, 34]","(5, 10]",Male,3,4,3,11,0.750,0.273,2.750,2.764
15,"(24, 34]","(10, 15]",Female,5,2,2,3,2.500,0.667,3.750,4.647
16,"(24, 34]","(10, 15]",Male,2,6,2,7,0.333,0.286,1.167,1.336
17,"(24, 34]","(15, 20]",Female,2,4,1,2,0.500,0.500,1.000,1.501
18,"(24, 34]","(15, 20]",Male,2,6,4,13,0.333,0.308,1.083,1.081
19,"(24, 34]","(20, 25]",Female,7,5,2,4,1.400,0.500,2.800,2.930
20,"(24, 34]","(20, 25]",Male,4,3,12,22,1.333,0.545,2.444,2.066
21,"(24, 34]","(25, 30]",Male,7,4,12,15,1.750,0.800,2.188,1.615
22,"(24, 34]","(30, 35]",Male,2,3,7,5,0.667,1.400,0.476,0.517
23,"(24, 34]","(50, 55]",Male,2,1,1,1,2.000,1.000,2.000,3.743
24,"(34, 54]","(0, 5]",Female,1,4,1,2,0.250,0.500,0.500,0.830
25,"(34, 54]","(0, 5]",Male,1,1,4,2,1.000,2.000,0.500,0.830
26,"(34, 54]","(5, 10]",Male,6,6,3,6,1.000,0.500,2.000,1.828
27,"(34, 54]","(10, 15]",Female,3,7,3,11,0.429,0.273,1.571,1.493
28,"(34, 54]","(10, 15]",Male,2,8,8,13,0.250,0.615,0.406,0.370
29,"(34, 54]","(15, 20]",Male,2,4,2,7,0.500,0.286,1.750,2.067
30,"(34, 54]","(20, 25]",Male,1,5,2,7,0.200,0.286,0.700,0.951
31,"(34, 54]","(30, 35]",Female,1,1,2,3,1.000,0.667,1.500,2.526
32,"(34, 54]","(30, 35]",Male,2,1,3,7,2.000,0.429,4.667,6.564
33,"(34, 54]","(35, 40]",Female,1,1,1,1,1.000,1.000,1.000,2.001
34,"(34, 54]","(35, 40]",Male,3,1,1,1,3.000,1.000,3.000,5.479
35,"(34, 54]","(40, 45]",Male,1,3,1,4,0.333,0.250,1.333,2.144
36,"(34, 54]","(45, 50]",Male,3,4,2,2,0.750,1.000,0.750,0.944
37,"(34, 54]","(50, 55]",Male,2,2,3,2,1.000,1.500,0.667,0.903
38,"(54, 100]","(60, 65]",Male,4,6,1,2,0.667,0.500,1.333,1.847
39,"(54, 100]","(65, 70]",Female,3,3,1,2,1.000,0.500,2.000,2.946
40,"(54, 100]","(65, 70]",Male,2,1,1,3,2.000,0.333,6.000,10.104
41,"(54, 100]","(70, 75]",Female,3,3,1,1,1.000,1.000,1.000,1.634
42,"(54, 100]","(70, 75]",Male,4,5,1,1,0.800,1.000,0.800,1.253
43,"(54, 100]","(75, 80]",Male,5,3,1,2,1.667,0.500,3.333,4.756
