,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(15, 22]",Deployed,106,96,142,150,1.104,0.947,1.166,0.221
1,"(15, 24]","(15, 22]",Deployed,72,61,203,250,1.180,0.812,1.454,0.297
2,"(15, 24]","(22, 27]",Deployed,29,21,84,82,1.381,1.024,1.348,0.444
3,"(15, 24]","(22, 27]",Deployed,20,18,89,69,1.111,1.290,0.861,0.315
4,"(15, 24]","(27, 32]",Deployed,3,2,16,14,1.500,1.143,1.312,1.293
5,"(15, 24]","(32, 37]",Deployed,5,4,5,8,1.250,0.625,2.000,1.764
6,"(15, 24]","(32, 37]",Deployed,4,1,4,5,4.000,0.800,5.000,6.524
7,"(15, 24]","(37, 42]",Deployed,10,4,5,3,2.500,1.667,1.500,1.412
8,"(15, 24]","(37, 42]",Deployed,12,2,7,6,6.000,1.167,5.143,4.866
9,"(15, 24]","(42, 47]",Deployed,15,3,4,4,5.000,1.000,5.000,4.750
10,"(15, 24]","(42, 47]",Deployed,9,1,7,4,9.000,1.750,5.143,6.312
11,"(15, 24]","(47, 52]",Deployed,13,6,6,5,2.167,1.200,1.806,1.413
12,"(15, 24]","(47, 52]",Deployed,4,4,8,4,1.000,2.000,0.500,0.468
13,"(15, 24]","(52, 57]",Deployed,11,5,8,2,2.200,4.000,0.550,0.527
14,"(15, 24]","(52, 57]",Deployed,3,1,4,2,3.000,2.000,1.500,2.166
15,"(15, 24]","(57, 62]",Deployed,9,3,2,2,3.000,1.000,3.000,3.609
16,"(15, 24]","(57, 62]",Deployed,5,1,7,2,5.000,3.500,1.429,1.941
17,"(24, 34]","(15, 22]",Deployed,9,8,16,9,1.125,1.778,0.633,0.406
18,"(24, 34]","(15, 22]",Deployed,15,15,13,23,1.000,0.565,1.769,0.896
19,"(24, 34]","(22, 27]",Deployed,16,24,46,55,0.667,0.836,0.797,0.305
20,"(24, 34]","(22, 27]",Deployed,38,34,53,61,1.118,0.869,1.286,0.393
21,"(24, 34]","(27, 32]",Deployed,19,21,60,54,0.905,1.111,0.814,0.302
22,"(24, 34]","(27, 32]",Deployed,28,16,37,36,1.750,1.028,1.703,0.671
23,"(24, 34]","(32, 37]",Deployed,7,5,50,36,1.400,1.389,1.008,0.632
24,"(24, 34]","(32, 37]",Deployed,9,6,23,15,1.500,1.533,0.978,0.611
25,"(24, 34]","(37, 42]",Deployed,3,3,13,15,1.000,0.867,1.154,1.040
26,"(24, 34]","(37, 42]",Deployed,9,7,7,11,1.286,0.636,2.020,1.415
27,"(24, 34]","(42, 47]",Deployed,2,1,12,8,2.000,1.500,1.333,1.744
28,"(24, 34]","(42, 47]",Deployed,4,1,5,3,4.000,1.667,2.400,3.207
29,"(24, 34]","(47, 52]",Deployed,6,6,4,1,1.000,4.000,0.250,0.315
30,"(24, 34]","(47, 52]",Deployed,8,3,9,4,2.667,2.250,1.185,1.075
31,"(24, 34]","(52, 57]",Deployed,6,1,4,3,6.000,1.333,4.500,5.957
32,"(24, 34]","(52, 57]",Deployed,2,2,3,1,1.000,3.000,0.333,0.509
33,"(24, 34]","(72, 77]",Deployed,1,1,2,1,1.000,2.000,0.500,0.936
34,"(34, 54]","(15, 22]",Deployed,7,12,9,21,0.583,0.429,1.361,0.847
35,"(34, 54]","(15, 22]",Deployed,4,5,13,17,0.800,0.765,1.046,0.802
36,"(34, 54]","(22, 27]",Deployed,8,18,10,15,0.444,0.667,0.667,0.394
37,"(34, 54]","(22, 27]",Deployed,9,8,12,12,1.125,1.000,1.125,0.716
38,"(34, 54]","(27, 32]",Deployed,10,12,7,12,0.833,0.583,1.429,0.917
39,"(34, 54]","(27, 32]",Deployed,12,11,20,22,1.091,0.909,1.200,0.626
40,"(34, 54]","(32, 37]",Deployed,6,12,20,28,0.500,0.714,0.700,0.407
41,"(34, 54]","(32, 37]",Deployed,15,12,15,16,1.250,0.938,1.333,0.708
42,"(34, 54]","(37, 42]",Deployed,10,8,39,37,1.250,1.054,1.186,0.628
43,"(34, 54]","(37, 42]",Deployed,22,16,17,21,1.375,0.810,1.699,0.791
44,"(34, 54]","(42, 47]",Deployed,9,11,45,45,0.818,1.000,0.818,0.408
45,"(34, 54]","(42, 47]",Deployed,26,22,22,18,1.182,1.222,0.967,0.419
46,"(34, 54]","(47, 52]",Deployed,6,7,66,57,0.857,1.158,0.740,0.435
47,"(34, 54]","(47, 52]",Deployed,18,18,12,8,1.000,1.500,0.667,0.378
48,"(34, 54]","(52, 57]",Deployed,14,8,45,34,1.750,1.324,1.322,0.662
49,"(34, 54]","(52, 57]",Deployed,16,10,10,10,1.600,1.000,1.600,0.967
50,"(34, 54]","(57, 62]",Deployed,9,4,23,20,2.250,1.150,1.957,1.323
51,"(34, 54]","(57, 62]",Deployed,6,4,7,9,1.500,0.778,1.929,1.582
52,"(34, 54]","(62, 67]",Deployed,8,6,18,8,1.333,2.250,0.593,0.408
53,"(34, 54]","(62, 67]",Deployed,7,3,3,3,2.333,1.000,2.333,2.497
54,"(34, 54]","(67, 72]",Deployed,3,3,7,6,1.000,1.167,0.857,0.848
55,"(34, 54]","(67, 72]",Deployed,6,4,3,1,1.500,3.000,0.500,0.662
56,"(34, 54]","(72, 77]",Deployed,2,2,6,1,1.000,6.000,0.167,0.245
57,"(54, 100]","(15, 22]",Deployed,2,6,4,11,0.333,0.364,0.917,0.921
58,"(54, 100]","(22, 27]",Deployed,1,7,1,2,0.143,0.500,0.286,0.465
59,"(54, 100]","(27, 32]",Deployed,5,15,4,7,0.333,0.571,0.583,0.475
60,"(54, 100]","(27, 32]",Deployed,4,8,2,4,0.500,0.500,1.000,1.062
61,"(54, 100]","(32, 37]",Deployed,6,24,7,15,0.250,0.467,0.536,0.347
62,"(54, 100]","(32, 37]",Deployed,2,7,4,8,0.286,0.500,0.571,0.577
63,"(54, 100]","(37, 42]",Deployed,9,25,1,9,0.360,0.111,3.240,3.644
64,"(54, 100]","(37, 42]",Deployed,5,7,2,7,0.714,0.286,2.500,2.485
65,"(54, 100]","(42, 47]",Deployed,4,20,4,11,0.200,0.364,0.550,0.441
66,"(54, 100]","(42, 47]",Deployed,6,10,3,8,0.600,0.375,1.600,1.365
67,"(54, 100]","(47, 52]",Deployed,10,31,8,31,0.323,0.258,1.250,0.675
68,"(54, 100]","(47, 52]",Deployed,11,18,7,14,0.611,0.500,1.222,0.737
69,"(54, 100]","(52, 57]",Deployed,11,47,26,52,0.234,0.500,0.468,0.194
70,"(54, 100]","(52, 57]",Deployed,23,37,8,23,0.622,0.348,1.787,0.878
71,"(54, 100]","(57, 62]",Deployed,21,57,70,116,0.368,0.603,0.611,0.184
72,"(54, 100]","(57, 62]",Deployed,34,40,13,18,0.850,0.722,1.177,0.512
73,"(54, 100]","(62, 67]",Deployed,31,87,99,128,0.356,0.773,0.461,0.117
74,"(54, 100]","(62, 67]",Deployed,33,56,8,12,0.589,0.667,0.884,0.450
75,"(54, 100]","(67, 72]",Deployed,29,54,109,137,0.537,0.796,0.675,0.181
76,"(54, 100]","(67, 72]",Deployed,30,52,9,29,0.577,0.310,1.859,0.833
77,"(54, 100]","(72, 77]",Deployed,26,45,120,168,0.578,0.714,0.809,0.225
78,"(54, 100]","(72, 77]",Deployed,35,70,11,9,0.500,1.222,0.409,0.203
79,"(54, 100]","(77, 82]",Deployed,24,23,158,206,1.043,0.767,1.360,0.428
80,"(54, 100]","(77, 82]",Deployed,45,89,13,8,0.506,1.625,0.311,0.152
81,"(54, 100]","(82, 87]",Deployed,25,21,113,141,1.190,0.801,1.485,0.484
82,"(54, 100]","(82, 87]",Deployed,19,41,4,8,0.463,0.500,0.927,0.625
83,"(54, 100]","(87, 92]",Deployed,10,14,76,92,0.714,0.826,0.865,0.385
84,"(54, 100]","(87, 92]",Deployed,11,16,3,3,0.688,1.000,0.688,0.624
85,"(54, 100]","(92, 97]",Deployed,1,2,13,14,0.500,0.929,0.538,0.692
