,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(10, 15]",Female,5,10,3,6,0.500,0.500,1.000,0.896
1,"(15, 24]","(10, 15]",Male,5,4,11,17,1.250,0.647,1.932,1.499
2,"(15, 24]","(15, 20]",Female,30,21,10,11,1.429,0.909,1.571,0.823
3,"(15, 24]","(15, 20]",Male,38,41,90,76,0.927,1.184,0.783,0.218
4,"(15, 24]","(20, 25]",Female,17,15,12,18,1.133,0.667,1.700,0.878
5,"(15, 24]","(20, 25]",Male,22,26,42,39,0.846,1.077,0.786,0.290
6,"(15, 24]","(25, 30]",Female,1,3,4,8,0.333,0.500,0.667,0.872
7,"(15, 24]","(25, 30]",Male,3,1,11,16,3.000,0.688,4.364,5.325
8,"(15, 24]","(30, 35]",Male,1,1,7,3,1.000,2.333,0.429,0.675
9,"(15, 24]","(35, 40]",Female,4,2,3,2,2.000,1.500,1.333,1.679
10,"(15, 24]","(35, 40]",Male,3,1,7,3,3.000,2.333,1.286,1.731
11,"(15, 24]","(40, 45]",Female,6,2,2,2,3.000,1.000,3.000,3.876
12,"(15, 24]","(40, 45]",Male,5,2,9,4,2.500,2.250,1.111,1.146
13,"(15, 24]","(45, 50]",Male,3,3,3,2,1.000,1.500,0.667,0.817
14,"(15, 24]","(50, 55]",Female,10,5,2,2,2.000,1.000,2.000,2.283
15,"(15, 24]","(50, 55]",Male,5,3,6,3,1.667,2.000,0.833,0.848
16,"(24, 34]","(10, 15]",Female,2,9,3,2,0.222,1.500,0.148,0.178
17,"(24, 34]","(10, 15]",Male,1,3,1,3,0.333,0.333,1.000,1.634
18,"(24, 34]","(15, 20]",Female,5,4,1,2,1.250,0.500,2.500,3.493
19,"(24, 34]","(15, 20]",Male,4,4,8,14,1.000,0.571,1.750,1.463
20,"(24, 34]","(20, 25]",Female,4,5,4,7,0.800,0.571,1.400,1.287
21,"(24, 34]","(20, 25]",Male,20,19,19,24,1.053,0.792,1.330,0.594
22,"(24, 34]","(25, 30]",Female,4,7,10,18,0.571,0.556,1.029,0.763
23,"(24, 34]","(25, 30]",Male,47,44,29,35,1.068,0.829,1.289,0.427
24,"(24, 34]","(30, 35]",Female,7,5,9,15,1.400,0.600,2.333,1.688
25,"(24, 34]","(30, 35]",Male,13,28,16,17,0.464,0.941,0.493,0.240
26,"(24, 34]","(35, 40]",Female,1,1,5,5,1.000,1.000,1.000,1.550
27,"(24, 34]","(35, 40]",Male,8,9,8,7,0.889,1.143,0.778,0.554
28,"(24, 34]","(40, 45]",Female,2,1,2,2,2.000,1.000,2.000,3.164
29,"(24, 34]","(40, 45]",Male,3,3,3,4,1.000,0.750,1.333,1.492
30,"(24, 34]","(50, 55]",Male,5,2,8,5,2.500,1.600,1.562,1.584
31,"(24, 34]","(55, 60]",Female,8,1,3,1,8.000,3.000,2.667,4.183
