,Age,R,DeltaR
0,2.5,1.0,inf
1,7.5,1.0,inf
2,12.5,0.5625,0.5592877026852996
3,17.5,1.5778188267398332,0.4031899036844257
4,22.5,1.332247933607584,0.36262609466157797
5,27.5,1.2255202465838877,0.4049863205935451
6,32.5,1.370751098234372,0.5252480272371939
7,37.5,2.7267269104684666,2.250727605729629
8,42.5,1.180034893681735,0.5892973375984368
9,47.5,0.9695294482019199,0.5277690975837256
10,52.5,1.1153207156196097,0.5456232908319526
11,57.5,0.7152876770516552,0.5627897523147877
12,62.5,2.8000000000000003,3.2639512523592904
13,67.5,0.711864406779661,1.017557488257475
14,72.5,1.0,inf
15,77.5,1.0,inf
16,82.5,1.0,inf
17,87.5,1.0,inf
18,92.5,1.0,inf
19,97.5,1.0,inf
