,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(0, 5]",Female,2,3,2,2,0.667,1.000,0.667,0.903
1,"(15, 24]","(5, 10]",Female,2,2,1,3,1.000,0.333,3.000,4.585
2,"(15, 24]","(10, 15]",Female,7,9,6,6,0.778,1.000,0.778,0.597
3,"(15, 24]","(10, 15]",Male,9,20,14,30,0.450,0.467,0.964,0.500
4,"(15, 24]","(15, 20]",Female,11,24,8,23,0.458,0.348,1.318,0.726
5,"(15, 24]","(15, 20]",Male,27,40,80,139,0.675,0.576,1.173,0.340
6,"(15, 24]","(20, 25]",Female,3,7,6,15,0.429,0.400,1.071,0.904
7,"(15, 24]","(20, 25]",Male,7,8,35,59,0.875,0.593,1.475,0.829
8,"(15, 24]","(25, 30]",Female,2,1,1,1,2.000,1.000,2.000,3.743
9,"(15, 24]","(30, 35]",Male,1,1,5,4,1.000,1.250,0.800,1.253
10,"(15, 24]","(40, 45]",Male,2,4,1,2,0.500,0.500,1.000,1.501
11,"(15, 24]","(45, 50]",Female,1,2,1,1,0.500,1.000,0.500,0.936
12,"(24, 34]","(0, 5]",Female,3,6,5,8,0.500,0.625,0.800,0.728
13,"(24, 34]","(0, 5]",Male,8,11,8,10,0.727,0.800,0.909,0.605
14,"(24, 34]","(5, 10]",Female,9,10,5,11,0.900,0.455,1.980,1.406
15,"(24, 34]","(10, 15]",Female,4,7,5,5,0.571,1.000,0.571,0.510
16,"(24, 34]","(10, 15]",Male,3,5,4,6,0.600,0.667,0.900,0.878
17,"(24, 34]","(15, 20]",Male,4,6,7,19,0.667,0.368,1.810,1.419
18,"(24, 34]","(20, 25]",Female,4,1,2,2,4.000,1.000,4.000,6.003
19,"(24, 34]","(20, 25]",Male,8,8,19,33,1.000,0.576,1.737,1.006
20,"(24, 34]","(25, 30]",Female,2,1,1,2,2.000,0.500,4.000,6.931
21,"(24, 34]","(25, 30]",Male,4,5,9,18,0.800,0.500,1.600,1.259
22,"(24, 34]","(30, 35]",Female,2,1,2,4,2.000,0.500,4.000,6.003
23,"(24, 34]","(30, 35]",Male,4,4,6,8,1.000,0.750,1.333,1.188
24,"(24, 34]","(35, 40]",Male,3,3,3,7,1.000,0.429,2.333,2.497
25,"(34, 54]","(5, 10]",Female,1,6,5,6,0.167,0.833,0.200,0.248
26,"(34, 54]","(5, 10]",Male,2,5,5,9,0.400,0.556,0.720,0.725
27,"(34, 54]","(10, 15]",Female,3,11,3,4,0.273,0.750,0.364,0.365
28,"(34, 54]","(10, 15]",Male,4,18,4,7,0.222,0.571,0.389,0.326
29,"(34, 54]","(15, 20]",Female,2,9,2,6,0.222,0.333,0.667,0.754
30,"(34, 54]","(15, 20]",Male,3,9,2,11,0.333,0.182,1.833,1.868
31,"(34, 54]","(20, 25]",Male,2,4,1,3,0.500,0.333,1.500,2.166
32,"(34, 54]","(25, 30]",Male,2,2,2,4,1.000,0.500,2.000,2.648
33,"(34, 54]","(30, 35]",Male,5,7,4,7,0.714,0.571,1.250,1.074
34,"(34, 54]","(35, 40]",Male,5,9,2,6,0.556,0.333,1.667,1.650
35,"(34, 54]","(45, 50]",Male,2,2,1,3,1.000,0.333,3.000,4.585
36,"(34, 54]","(50, 55]",Female,1,1,1,1,1.000,1.000,1.000,2.001
37,"(34, 54]","(60, 65]",Female,1,2,1,1,0.500,1.000,0.500,0.936
38,"(34, 54]","(65, 70]",Female,1,1,1,1,1.000,1.000,1.000,2.001
39,"(54, 100]","(10, 15]",Female,1,1,1,1,1.000,1.000,1.000,2.001
40,"(54, 100]","(15, 20]",Male,1,3,2,4,0.333,0.500,0.667,0.963
41,"(54, 100]","(20, 25]",Male,2,3,1,3,0.667,0.333,2.000,2.946
42,"(54, 100]","(50, 55]",Male,2,2,2,3,1.000,0.667,1.500,2.032
43,"(54, 100]","(55, 60]",Male,5,2,1,2,2.500,0.500,5.000,7.420
44,"(54, 100]","(60, 65]",Female,1,5,1,1,0.200,1.000,0.200,0.358
45,"(54, 100]","(65, 70]",Female,3,3,1,3,1.000,0.333,3.000,4.245
46,"(54, 100]","(65, 70]",Male,1,4,1,1,0.250,1.000,0.250,0.451
47,"(54, 100]","(70, 75]",Female,3,3,1,1,1.000,1.000,1.000,1.634
48,"(54, 100]","(70, 75]",Male,3,3,4,1,1.000,4.000,0.250,0.346
49,"(54, 100]","(80, 85]",Female,3,4,1,2,0.750,0.500,1.500,2.166
50,"(54, 100]","(85, 90]",Male,2,2,2,1,1.000,2.000,0.500,0.791
