,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(15, 22]",Female,35,29,56,65,1.207,0.862,1.401,0.440
1,"(15, 24]","(15, 22]",Male,40,29,200,213,1.379,0.939,1.469,0.393
2,"(15, 24]","(22, 27]",Female,9,8,34,32,1.125,1.062,1.059,0.579
3,"(15, 24]","(22, 27]",Male,12,9,70,69,1.333,1.014,1.314,0.624
4,"(15, 24]","(27, 32]",Female,6,4,10,8,1.500,1.250,1.200,0.963
5,"(15, 24]","(27, 32]",Male,4,4,23,15,1.000,1.533,0.652,0.510
6,"(15, 24]","(32, 37]",Female,6,3,3,1,2.000,3.000,0.667,0.903
7,"(15, 24]","(37, 42]",Female,2,1,1,3,2.000,0.333,6.000,10.104
8,"(24, 34]","(15, 22]",Female,6,4,5,9,1.500,0.556,2.700,2.307
9,"(24, 34]","(15, 22]",Male,9,8,22,25,1.125,0.880,1.278,0.728
10,"(24, 34]","(22, 27]",Female,6,6,13,21,1.000,0.619,1.615,1.096
11,"(24, 34]","(22, 27]",Male,9,5,35,39,1.800,0.897,2.006,1.216
12,"(24, 34]","(27, 32]",Female,4,2,10,19,2.000,0.526,3.800,3.615
13,"(24, 34]","(27, 32]",Male,7,5,21,23,1.400,0.913,1.533,1.013
14,"(24, 34]","(32, 37]",Female,1,1,9,11,1.000,0.818,1.222,1.815
15,"(24, 34]","(32, 37]",Male,2,3,15,11,0.667,1.364,0.489,0.487
16,"(24, 34]","(37, 42]",Male,4,2,9,9,2.000,1.000,2.000,1.975
17,"(34, 54]","(15, 22]",Female,2,8,5,8,0.250,0.625,0.400,0.390
18,"(34, 54]","(15, 22]",Male,3,2,4,8,1.500,0.500,3.000,3.301
19,"(34, 54]","(22, 27]",Female,2,4,4,6,0.500,0.667,0.750,0.811
20,"(34, 54]","(27, 32]",Female,1,6,6,12,0.167,0.500,0.333,0.397
21,"(34, 54]","(27, 32]",Male,6,5,6,10,1.200,0.600,2.000,1.595
22,"(34, 54]","(32, 37]",Female,2,3,6,11,0.667,0.545,1.222,1.278
23,"(34, 54]","(32, 37]",Male,5,3,9,13,1.667,0.692,2.407,2.048
24,"(34, 54]","(37, 42]",Female,4,2,12,14,2.000,0.857,2.333,2.223
25,"(34, 54]","(37, 42]",Male,4,5,10,8,0.800,1.250,0.640,0.527
26,"(34, 54]","(42, 47]",Female,5,6,10,12,0.833,0.833,1.000,0.743
27,"(34, 54]","(42, 47]",Male,8,7,6,5,1.143,1.200,0.952,0.760
28,"(34, 54]","(47, 52]",Female,1,1,6,5,1.000,1.200,0.833,1.283
29,"(34, 54]","(47, 52]",Male,2,5,5,6,0.400,0.833,0.480,0.496
30,"(34, 54]","(52, 57]",Female,1,3,6,8,0.333,0.750,0.444,0.567
31,"(34, 54]","(57, 62]",Female,1,1,2,4,1.000,0.500,2.000,3.318
32,"(34, 54]","(57, 62]",Male,2,1,3,2,2.000,1.500,1.333,2.038
33,"(54, 100]","(32, 37]",Female,1,2,2,4,0.500,0.500,1.000,1.501
34,"(54, 100]","(32, 37]",Male,1,1,1,2,1.000,0.500,2.000,3.743
35,"(54, 100]","(42, 47]",Female,2,3,1,1,0.667,1.000,0.667,1.123
36,"(54, 100]","(42, 47]",Male,2,3,2,2,0.667,1.000,0.667,0.903
37,"(54, 100]","(47, 52]",Female,3,5,3,5,0.600,0.600,1.000,1.034
38,"(54, 100]","(47, 52]",Male,1,2,1,4,0.500,0.250,2.000,3.318
39,"(54, 100]","(57, 62]",Female,4,8,1,7,0.500,0.143,3.500,4.316
40,"(54, 100]","(57, 62]",Male,6,4,1,3,1.500,0.333,4.500,5.957
41,"(54, 100]","(62, 67]",Female,1,3,6,10,0.333,0.600,0.556,0.703
42,"(54, 100]","(62, 67]",Male,1,3,1,1,0.333,1.000,0.333,0.609
43,"(54, 100]","(67, 72]",Female,2,5,17,22,0.400,0.773,0.518,0.465
44,"(54, 100]","(67, 72]",Male,4,2,1,1,2.000,1.000,2.000,3.318
45,"(54, 100]","(72, 77]",Female,3,6,9,13,0.500,0.692,0.722,0.600
46,"(54, 100]","(72, 77]",Male,2,2,1,1,1.000,1.000,1.000,1.733
47,"(54, 100]","(77, 82]",Female,2,3,11,20,0.667,0.550,1.212,1.198
48,"(54, 100]","(77, 82]",Male,6,7,1,1,0.857,1.000,0.857,1.303
49,"(54, 100]","(82, 87]",Female,4,4,9,11,1.000,0.818,1.222,1.026
