,Age,R,DeltaR
0,2.5,0.6697753169067536,0.6153283161014947
1,7.5,1.2091803355510067,0.7068581053501787
2,12.5,1.1280104515720646,0.2820638393815185
3,17.5,1.1064957868093221,0.08004482989615301
4,22.5,1.0323051139520893,0.08494104139819839
5,27.5,1.0520242460423102,0.11469847489837943
6,32.5,0.9781911962447906,0.12877352330273742
7,37.5,1.3341386307444112,0.21179572678113623
8,42.5,1.2378328097708038,0.21031008240329033
9,47.5,1.2457211915548487,0.2107771104943873
10,52.5,1.0588137766823762,0.187286153474702
11,57.5,0.9122379650634977,0.17342254380795513
12,62.5,0.7528095279897151,0.1363410146472436
13,67.5,0.9646638851006505,0.17810382604430086
14,72.5,0.7526256758255564,0.15064939138725703
15,77.5,0.8310451873968061,0.18926593717209583
16,82.5,1.0601250561878142,0.20732918617411525
17,87.5,1.1667133151137896,0.322606112511961
18,92.5,0.5159306058909213,0.28176194689353584
19,97.5,1.0,inf
