,Age,R,DeltaR
0,2.5,1.0,inf
1,7.5,1.0,inf
2,12.5,0.9363348502811901,0.7324416374377859
3,17.5,1.2617846134129078,0.3608498488500698
4,22.5,1.1056377863824534,0.3563384898365078
5,27.5,0.9844972996477825,0.4588436917813848
6,32.5,1.095521093363357,0.7768949046914327
7,37.5,1.180972834687882,0.8412220002726449
8,42.5,1.2763639870682826,0.9905598195080296
9,47.5,1.2394048982093513,0.8186547723937252
10,52.5,1.8220552169724826,1.3826237771687186
11,57.5,1.0493849947116898,0.7979903944135903
12,62.5,0.5205388638208315,0.40356635570022725
13,67.5,2.350055133406127,1.4827849947646925
14,72.5,1.0795254072112652,0.609770704165062
15,77.5,0.8369669669157165,0.5073924296191022
16,82.5,0.7772000738297437,0.5623179574133487
17,87.5,1.1705933140745106,0.7863910049446824
18,92.5,1.0,inf
19,97.5,1.0,inf
