,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(0, 5]",Female,4,8,6,8,0.500,0.750,0.667,0.545
1,"(15, 24]","(5, 10]",Female,3,3,3,2,1.000,1.500,0.667,0.817
2,"(15, 24]","(5, 10]",Male,2,1,6,3,2.000,2.000,1.000,1.415
3,"(15, 24]","(10, 15]",Female,13,16,5,7,0.812,0.714,1.137,0.792
4,"(15, 24]","(10, 15]",Male,17,16,31,41,1.062,0.756,1.405,0.597
5,"(15, 24]","(15, 20]",Female,38,41,19,17,0.927,1.118,0.829,0.337
6,"(15, 24]","(15, 20]",Male,87,65,176,184,1.338,0.957,1.399,0.282
7,"(15, 24]","(20, 25]",Female,16,15,13,10,1.067,1.300,0.821,0.456
8,"(15, 24]","(20, 25]",Male,48,30,104,115,1.600,0.904,1.769,0.484
9,"(15, 24]","(25, 30]",Female,6,10,6,6,0.600,1.000,0.600,0.466
10,"(15, 24]","(25, 30]",Male,6,4,34,31,1.500,1.097,1.368,0.948
11,"(15, 24]","(30, 35]",Female,1,3,2,3,0.333,0.667,0.500,0.736
12,"(15, 24]","(30, 35]",Male,6,2,17,12,3.000,1.417,2.118,1.907
13,"(15, 24]","(35, 40]",Male,7,3,9,8,2.333,1.125,2.074,1.754
14,"(15, 24]","(40, 45]",Male,8,4,10,12,2.000,0.833,2.400,1.797
15,"(15, 24]","(45, 50]",Female,6,2,3,1,3.000,3.000,1.000,1.415
16,"(15, 24]","(55, 60]",Male,2,1,4,1,2.000,4.000,0.500,0.830
17,"(24, 34]","(0, 5]",Female,19,19,20,18,1.000,1.111,0.900,0.416
18,"(24, 34]","(0, 5]",Male,8,2,15,10,4.000,1.500,2.667,2.376
19,"(24, 34]","(5, 10]",Female,15,13,11,15,1.154,0.733,1.573,0.867
20,"(24, 34]","(5, 10]",Male,7,2,9,13,3.500,0.692,5.056,4.615
21,"(24, 34]","(10, 15]",Female,10,10,4,4,1.000,1.000,1.000,0.838
22,"(24, 34]","(10, 15]",Male,3,4,8,6,0.750,1.333,0.562,0.527
23,"(24, 34]","(15, 20]",Female,2,4,2,3,0.500,0.667,0.750,0.944
24,"(24, 34]","(15, 20]",Male,5,11,16,33,0.455,0.485,0.937,0.583
25,"(24, 34]","(20, 25]",Female,9,10,2,7,0.900,0.286,3.150,2.915
26,"(24, 34]","(20, 25]",Male,35,34,43,54,1.029,0.796,1.293,0.413
27,"(24, 34]","(25, 30]",Female,6,11,9,11,0.545,0.818,0.667,0.453
28,"(24, 34]","(25, 30]",Male,58,52,62,65,1.115,0.954,1.169,0.310
29,"(24, 34]","(30, 35]",Female,12,8,4,12,1.500,0.333,4.500,3.320
30,"(24, 34]","(30, 35]",Male,42,40,27,24,1.050,1.125,0.933,0.337
31,"(24, 34]","(35, 40]",Male,16,8,17,11,2.000,1.545,1.294,0.754
32,"(24, 34]","(40, 45]",Male,6,7,13,8,0.857,1.625,0.527,0.378
33,"(24, 34]","(45, 50]",Female,4,1,2,2,4.000,1.000,4.000,6.003
34,"(24, 34]","(45, 50]",Male,3,2,7,2,1.500,3.500,0.429,0.521
35,"(24, 34]","(50, 55]",Male,5,1,5,5,5.000,1.000,5.000,6.329
36,"(24, 34]","(55, 60]",Male,4,4,8,4,1.000,2.000,0.500,0.468
37,"(24, 34]","(60, 65]",Male,6,1,3,2,6.000,1.500,4.000,5.660
38,"(24, 34]","(65, 70]",Female,5,1,2,1,5.000,2.000,2.500,4.110
