,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(15, 22]",Female,70,46,131,154,1.522,0.851,1.789,0.410
1,"(15, 24]","(15, 22]",Male,51,35,430,394,1.457,1.091,1.335,0.315
2,"(15, 24]","(22, 27]",Female,23,19,77,76,1.211,1.013,1.195,0.422
3,"(15, 24]","(22, 27]",Male,21,16,162,118,1.312,1.373,0.956,0.341
4,"(15, 24]","(27, 32]",Female,6,4,29,23,1.500,1.261,1.190,0.839
5,"(15, 24]","(27, 32]",Male,10,10,48,34,1.000,1.412,0.708,0.356
6,"(15, 24]","(32, 37]",Female,7,7,9,14,1.000,0.643,1.556,1.067
7,"(15, 24]","(32, 37]",Male,5,7,31,14,0.714,2.214,0.323,0.216
8,"(15, 24]","(37, 42]",Female,10,4,11,4,2.500,2.750,0.909,0.757
9,"(15, 24]","(37, 42]",Male,8,2,19,12,4.000,1.583,2.526,2.207
10,"(15, 24]","(42, 47]",Female,4,1,7,6,4.000,1.167,3.429,4.285
11,"(15, 24]","(42, 47]",Male,6,2,19,10,3.000,1.900,1.579,1.431
12,"(15, 24]","(47, 52]",Female,3,2,3,2,1.500,1.500,1.000,1.292
13,"(15, 24]","(57, 62]",Male,1,1,4,1,1.000,4.000,0.250,0.451
14,"(24, 34]","(15, 22]",Female,4,5,13,17,0.800,0.765,1.046,0.802
15,"(24, 34]","(15, 22]",Male,28,20,38,58,1.400,0.655,2.137,0.776
16,"(24, 34]","(22, 27]",Female,13,5,53,53,2.600,1.000,2.600,1.464
17,"(24, 34]","(22, 27]",Male,44,27,98,104,1.630,0.942,1.729,0.495
18,"(24, 34]","(27, 32]",Female,16,8,81,94,2.000,0.862,2.321,1.071
19,"(24, 34]","(27, 32]",Male,26,21,96,89,1.238,1.079,1.148,0.381
20,"(24, 34]","(32, 37]",Female,9,5,57,52,1.800,1.096,1.642,0.972
21,"(24, 34]","(32, 37]",Male,18,18,60,48,1.000,1.250,0.800,0.311
22,"(24, 34]","(37, 42]",Female,6,2,25,25,3.000,1.000,3.000,2.597
23,"(24, 34]","(37, 42]",Male,13,5,35,19,2.600,1.842,1.411,0.848
24,"(24, 34]","(42, 47]",Female,5,5,24,18,1.000,1.333,0.750,0.530
25,"(24, 34]","(42, 47]",Male,6,1,30,11,6.000,2.727,2.200,2.502
26,"(24, 34]","(47, 52]",Female,3,6,14,6,0.500,2.333,0.214,0.184
27,"(24, 34]","(47, 52]",Male,4,1,23,11,4.000,2.091,1.913,2.253
28,"(24, 34]","(52, 57]",Female,3,1,7,2,3.000,3.500,0.857,1.206
29,"(24, 34]","(52, 57]",Male,1,2,20,5,0.500,4.000,0.125,0.165
30,"(24, 34]","(57, 62]",Male,1,2,15,7,0.500,2.143,0.233,0.305
31,"(34, 54]","(15, 22]",Female,2,4,9,13,0.500,0.692,0.722,0.700
32,"(34, 54]","(15, 22]",Male,5,6,14,28,0.833,0.500,1.667,1.150
