,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(15, 22]",Female,56,64,50,78,0.875,0.641,1.365,0.358
1,"(15, 24]","(15, 22]",Male,43,37,129,132,1.162,0.977,1.189,0.310
2,"(15, 24]","(22, 27]",Female,8,13,28,33,0.615,0.848,0.725,0.377
3,"(15, 24]","(22, 27]",Male,6,4,33,22,1.500,1.500,1.000,0.704
4,"(15, 24]","(27, 32]",Female,4,2,8,7,2.000,1.143,1.750,1.768
5,"(15, 24]","(32, 37]",Female,2,1,3,2,2.000,1.500,1.333,2.038
6,"(15, 24]","(37, 42]",Female,7,3,1,1,2.333,1.000,2.333,3.674
7,"(15, 24]","(37, 42]",Male,3,3,1,2,1.000,0.500,2.000,2.946
8,"(15, 24]","(42, 47]",Female,7,1,2,1,7.000,2.000,3.500,5.693
9,"(15, 24]","(47, 52]",Female,2,2,2,1,1.000,2.000,0.500,0.791
10,"(24, 34]","(15, 22]",Female,2,3,5,5,0.667,1.000,0.667,0.741
11,"(24, 34]","(15, 22]",Male,9,5,12,16,1.800,0.750,2.400,1.627
12,"(24, 34]","(22, 27]",Female,7,6,9,17,1.167,0.529,2.204,1.530
13,"(24, 34]","(22, 27]",Male,9,10,25,22,0.900,1.136,0.792,0.433
14,"(24, 34]","(27, 32]",Female,8,5,22,30,1.600,0.733,2.182,1.391
15,"(24, 34]","(27, 32]",Male,4,1,19,24,4.000,0.792,5.053,5.864
16,"(24, 34]","(32, 37]",Female,4,3,19,15,1.333,1.267,1.053,0.884
17,"(24, 34]","(32, 37]",Male,1,4,7,8,0.250,0.875,0.286,0.352
18,"(24, 34]","(37, 42]",Female,2,1,6,7,2.000,0.857,2.333,3.141
19,"(24, 34]","(37, 42]",Male,3,3,7,4,1.000,1.750,0.571,0.589
20,"(24, 34]","(42, 47]",Female,5,2,6,5,2.500,1.200,2.083,2.154
21,"(34, 54]","(15, 22]",Female,11,11,1,8,1.000,0.125,8.000,9.154
22,"(34, 54]","(15, 22]",Male,2,3,7,7,0.667,1.000,0.667,0.706
23,"(34, 54]","(22, 27]",Female,2,4,2,3,0.500,0.667,0.750,0.944
24,"(34, 54]","(22, 27]",Male,2,2,4,5,1.000,0.800,1.250,1.506
25,"(34, 54]","(27, 32]",Female,5,9,5,10,0.556,0.500,1.111,0.870
26,"(34, 54]","(27, 32]",Male,4,7,4,5,0.571,0.800,0.714,0.657
27,"(34, 54]","(32, 37]",Female,7,14,7,10,0.500,0.700,0.714,0.484
28,"(34, 54]","(32, 37]",Male,7,3,7,11,2.333,0.636,3.667,3.095
29,"(34, 54]","(37, 42]",Female,2,4,17,17,0.500,1.000,0.500,0.466
30,"(34, 54]","(37, 42]",Male,7,5,12,11,1.400,1.091,1.283,0.925
31,"(34, 54]","(42, 47]",Female,3,7,21,17,0.429,1.235,0.347,0.265
32,"(34, 54]","(42, 47]",Male,8,10,4,6,0.800,0.667,1.200,0.963
33,"(34, 54]","(47, 52]",Female,9,6,22,27,1.500,0.815,1.841,1.109
34,"(34, 54]","(47, 52]",Male,8,6,9,3,1.333,3.000,0.444,0.382
35,"(34, 54]","(52, 57]",Female,1,2,21,26,0.500,0.808,0.619,0.780
36,"(34, 54]","(52, 57]",Male,1,4,4,3,0.250,1.333,0.188,0.254
37,"(34, 54]","(57, 62]",Female,3,3,12,11,1.000,1.091,0.917,0.842
38,"(34, 54]","(62, 67]",Female,3,1,5,4,3.000,1.250,2.400,3.207
39,"(34, 54]","(67, 72]",Female,2,2,6,3,1.000,2.000,0.500,0.613
40,"(54, 100]","(15, 22]",Female,1,7,1,7,0.143,0.143,1.000,1.513
41,"(54, 100]","(15, 22]",Male,1,3,1,3,0.333,0.333,1.000,1.634
42,"(54, 100]","(27, 32]",Female,4,12,1,4,0.333,0.250,1.333,1.679
43,"(54, 100]","(32, 37]",Female,4,7,1,2,0.571,0.500,1.143,1.573
44,"(54, 100]","(37, 42]",Female,3,21,1,6,0.143,0.167,0.857,1.067
45,"(54, 100]","(37, 42]",Male,1,6,1,2,0.167,0.500,0.333,0.545
46,"(54, 100]","(42, 47]",Female,5,16,2,6,0.312,0.333,0.938,0.905
47,"(54, 100]","(47, 52]",Female,7,22,3,6,0.318,0.500,0.636,0.529
48,"(54, 100]","(47, 52]",Male,5,7,1,2,0.714,0.500,1.429,1.941
49,"(54, 100]","(52, 57]",Female,7,17,7,10,0.412,0.700,0.588,0.393
50,"(54, 100]","(52, 57]",Male,8,10,3,8,0.800,0.375,2.133,1.767
51,"(54, 100]","(57, 62]",Female,8,29,19,34,0.276,0.559,0.494,0.244
52,"(54, 100]","(57, 62]",Male,8,13,2,7,0.615,0.286,2.154,1.983
53,"(54, 100]","(62, 67]",Female,12,29,29,57,0.414,0.509,0.813,0.338
54,"(54, 100]","(62, 67]",Male,20,22,6,6,0.909,1.000,0.909,0.597
55,"(54, 100]","(67, 72]",Female,15,32,52,88,0.469,0.591,0.793,0.287
56,"(54, 100]","(67, 72]",Male,14,34,4,7,0.412,0.571,0.721,0.508
57,"(54, 100]","(72, 77]",Female,20,29,79,99,0.690,0.798,0.864,0.286
58,"(54, 100]","(72, 77]",Male,24,31,6,10,0.774,0.600,1.290,0.756
59,"(54, 100]","(77, 82]",Female,23,24,79,86,0.958,0.919,1.043,0.349
60,"(54, 100]","(77, 82]",Male,19,31,3,4,0.613,0.750,0.817,0.669
61,"(54, 100]","(82, 87]",Female,9,8,45,56,1.125,0.804,1.400,0.739
62,"(54, 100]","(82, 87]",Male,11,8,5,2,1.375,2.500,0.550,0.527
63,"(54, 100]","(87, 92]",Female,2,2,10,17,1.000,0.588,1.700,1.832
