,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(15, 22]",Female,64,75,48,86,0.853,0.558,1.529,0.387
1,"(15, 24]","(15, 22]",Male,43,37,130,145,1.162,0.897,1.296,0.336
2,"(15, 24]","(22, 27]",Female,13,11,28,30,1.182,0.933,1.266,0.620
3,"(15, 24]","(22, 27]",Male,5,3,32,28,1.667,1.143,1.458,1.132
4,"(15, 24]","(27, 32]",Female,5,1,12,13,5.000,0.923,5.417,6.323
5,"(15, 24]","(42, 47]",Female,6,3,1,2,2.000,0.500,4.000,5.660
6,"(15, 24]","(42, 47]",Male,4,1,2,2,4.000,1.000,4.000,6.003
7,"(24, 34]","(15, 22]",Female,2,6,3,5,0.333,0.600,0.556,0.609
8,"(24, 34]","(15, 22]",Male,8,6,9,10,1.333,0.900,1.481,1.053
9,"(24, 34]","(22, 27]",Female,5,5,14,19,1.000,0.737,1.357,0.985
10,"(24, 34]","(22, 27]",Male,10,7,21,21,1.429,1.000,1.429,0.834
11,"(24, 34]","(27, 32]",Female,5,6,21,26,0.833,0.808,1.032,0.696
12,"(24, 34]","(27, 32]",Male,4,6,15,8,0.667,1.875,0.356,0.278
13,"(24, 34]","(32, 37]",Female,5,2,10,13,2.500,0.769,3.250,3.048
14,"(24, 34]","(37, 42]",Female,4,3,12,9,1.333,1.333,1.000,0.883
15,"(24, 34]","(37, 42]",Male,3,3,1,6,1.000,0.167,6.000,8.130
16,"(24, 34]","(47, 52]",Female,1,1,1,2,1.000,0.500,2.000,3.743
17,"(24, 34]","(47, 52]",Male,3,2,4,2,1.500,2.000,0.750,0.944
18,"(24, 34]","(52, 57]",Female,4,1,4,2,4.000,2.000,2.000,2.830
19,"(34, 54]","(15, 22]",Female,10,14,3,12,0.714,0.250,2.857,2.196
20,"(34, 54]","(22, 27]",Female,2,9,1,9,0.222,0.111,2.000,2.627
21,"(34, 54]","(22, 27]",Male,2,1,10,13,2.000,0.769,2.600,3.369
22,"(34, 54]","(27, 32]",Female,4,8,4,8,0.500,0.500,1.000,0.867
23,"(34, 54]","(27, 32]",Male,5,2,3,4,2.500,0.750,3.333,3.780
24,"(34, 54]","(32, 37]",Female,4,5,8,8,0.800,1.000,0.800,0.671
25,"(34, 54]","(32, 37]",Male,18,16,7,9,1.125,0.778,1.446,0.885
26,"(34, 54]","(37, 42]",Female,4,2,14,24,2.000,0.583,3.429,3.190
27,"(34, 54]","(37, 42]",Male,9,4,12,9,2.250,1.333,1.688,1.261
28,"(34, 54]","(42, 47]",Female,4,3,19,32,1.333,0.594,2.246,1.838
29,"(34, 54]","(42, 47]",Male,6,6,5,6,1.000,0.833,1.200,1.006
30,"(34, 54]","(47, 52]",Female,4,7,23,23,0.571,1.000,0.571,0.397
31,"(34, 54]","(47, 52]",Male,4,7,7,5,0.571,1.400,0.408,0.351
32,"(34, 54]","(52, 57]",Female,8,5,20,17,1.600,1.176,1.360,0.898
33,"(34, 54]","(57, 62]",Female,3,1,8,9,3.000,0.889,3.375,4.231
34,"(34, 54]","(62, 67]",Female,4,3,4,3,1.333,1.333,1.000,1.081
35,"(34, 54]","(67, 72]",Male,1,1,5,1,1.000,5.000,0.200,0.358
36,"(54, 100]","(32, 37]",Female,3,7,1,5,0.429,0.200,2.143,2.776
37,"(54, 100]","(32, 37]",Male,3,3,1,2,1.000,0.500,2.000,2.946
38,"(54, 100]","(37, 42]",Male,1,3,3,3,0.333,1.000,0.333,0.472
39,"(54, 100]","(42, 47]",Female,5,17,2,5,0.294,0.400,0.735,0.721
40,"(54, 100]","(42, 47]",Male,2,7,1,5,0.286,0.200,1.429,1.941
41,"(54, 100]","(47, 52]",Female,1,15,2,5,0.067,0.400,0.167,0.222
42,"(54, 100]","(52, 57]",Female,6,23,8,16,0.261,0.500,0.522,0.330
43,"(54, 100]","(52, 57]",Male,5,14,3,3,0.357,1.000,0.357,0.346
44,"(54, 100]","(57, 62]",Female,9,16,20,26,0.562,0.769,0.731,0.376
45,"(54, 100]","(57, 62]",Male,12,21,4,4,0.571,1.000,0.571,0.455
46,"(54, 100]","(62, 67]",Female,14,29,45,62,0.483,0.726,0.665,0.255
47,"(54, 100]","(62, 67]",Male,16,14,4,4,1.143,1.000,1.143,0.912
48,"(54, 100]","(67, 72]",Female,14,31,61,79,0.452,0.772,0.585,0.215
49,"(54, 100]","(67, 72]",Male,13,34,4,6,0.382,0.667,0.574,0.416
50,"(54, 100]","(72, 77]",Female,22,31,84,101,0.710,0.832,0.853,0.273
51,"(54, 100]","(72, 77]",Male,15,21,8,8,0.714,1.000,0.714,0.433
52,"(54, 100]","(77, 82]",Female,23,26,72,78,0.885,0.923,0.958,0.319
53,"(54, 100]","(77, 82]",Male,12,22,4,5,0.545,0.800,0.682,0.520
54,"(54, 100]","(82, 87]",Female,11,17,38,48,0.647,0.792,0.817,0.365
55,"(54, 100]","(87, 92]",Female,2,3,17,8,0.667,2.125,0.314,0.317
