,Age,R,DeltaR
0,2.5,1.0,inf
1,7.5,1.4724958389895055,1.4134548230315593
2,12.5,1.078474775959572,0.49392624800155926
3,17.5,1.0746572457681254,0.14152585075239035
4,22.5,1.185686520531501,0.19122877707759312
5,27.5,1.0386472501386232,0.22759817787351164
6,32.5,0.9336924305208952,0.25051558262599705
7,37.5,1.065775619078168,0.3899450913912992
8,42.5,1.1381149170875033,0.38569362899581083
9,47.5,1.3037566752748473,0.46907600220771256
10,52.5,0.9169414217336026,0.30363629292742983
11,57.5,0.629115111255175,0.217567705780321
12,62.5,0.5824625813638977,0.22736018432169183
13,67.5,0.9322493527422998,0.3354489221436036
14,72.5,0.6369830560214023,0.22572319698401647
15,77.5,0.831936320369678,0.37728858850646396
16,82.5,0.7580929605324279,0.30410863292284473
17,87.5,0.8887454583799438,0.6146341643782595
18,92.5,2.0,2.7098585448936876
19,97.5,1.0,inf
