,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(15, 22]",Female,101,98,147,171,1.031,0.860,1.199,0.225
1,"(15, 24]","(15, 22]",Male,68,35,514,454,1.943,1.132,1.716,0.383
2,"(15, 24]","(22, 27]",Female,24,16,72,87,1.500,0.828,1.812,0.659
3,"(15, 24]","(22, 27]",Male,11,9,151,146,1.222,1.034,1.182,0.552
4,"(15, 24]","(27, 32]",Female,3,2,19,22,1.500,0.864,1.737,1.678
5,"(15, 24]","(27, 32]",Male,7,5,43,34,1.400,1.265,1.107,0.698
6,"(15, 24]","(32, 37]",Female,2,4,15,8,0.500,1.875,0.267,0.259
7,"(15, 24]","(32, 37]",Male,4,3,18,11,1.333,1.636,0.815,0.697
8,"(15, 24]","(37, 42]",Female,4,1,8,4,4.000,2.000,2.000,2.551
9,"(15, 24]","(42, 47]",Male,1,1,2,2,1.000,1.000,1.000,1.733
10,"(15, 24]","(52, 57]",Female,2,3,1,1,0.667,1.000,0.667,1.123
11,"(15, 24]","(62, 67]",Male,1,1,3,1,1.000,3.000,0.333,0.609
12,"(24, 34]","(15, 22]",Female,4,7,10,11,0.571,0.909,0.629,0.481
13,"(24, 34]","(15, 22]",Male,12,12,47,55,1.000,0.855,1.170,0.535
14,"(24, 34]","(22, 27]",Female,15,10,28,35,1.500,0.800,1.875,0.906
15,"(24, 34]","(22, 27]",Male,24,20,81,73,1.200,1.110,1.081,0.375
16,"(24, 34]","(27, 32]",Female,11,12,44,57,0.917,0.772,1.188,0.553
17,"(24, 34]","(27, 32]",Male,10,9,66,69,1.111,0.957,1.162,0.573
18,"(24, 34]","(32, 37]",Female,3,7,19,26,0.429,0.731,0.586,0.443
19,"(24, 34]","(32, 37]",Male,7,3,18,16,2.333,1.125,2.074,1.602
20,"(24, 34]","(37, 42]",Male,2,2,11,11,1.000,1.000,1.000,1.088
21,"(24, 34]","(42, 47]",Male,7,1,7,8,7.000,0.875,8.000,9.510
