,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
10,"(15, 24]","(15, 20]",nan,14,7,9,7,2.000,1.286,1.556,1.067
11,"(15, 24]","(15, 20]",nan,23,10,30,35,2.300,0.857,2.683,1.223
32,"(24, 34]","(15, 20]",nan,1,2,4,4,0.500,1.000,0.500,0.708
59,"(34, 54]","(15, 20]",nan,1,1,1,1,1.000,1.000,1.000,2.001
8,"(15, 24]","(15, 20]",Unknown,3,12,3,2,0.250,1.500,0.167,0.187
9,"(15, 24]","(15, 20]",Unknown,9,5,21,18,1.800,1.167,1.543,0.996
92,"(54, 100]","(15, 20]",Unknown,1,1,1,1,1.000,1.000,1.000,2.001
6,"(15, 24]","(15, 20]",Not Deployed,73,69,37,32,1.058,1.156,0.915,0.273
7,"(15, 24]","(15, 20]",Not Deployed,103,67,119,140,1.537,0.850,1.809,0.374
30,"(24, 34]","(15, 20]",Not Deployed,2,4,2,4,0.500,0.500,1.000,1.226
31,"(24, 34]","(15, 20]",Not Deployed,5,6,5,7,0.833,0.714,1.167,0.984
57,"(34, 54]","(15, 20]",Not Deployed,9,21,4,12,0.429,0.333,1.286,0.904
58,"(34, 54]","(15, 20]",Not Deployed,3,8,4,12,0.375,0.333,1.125,1.003
91,"(54, 100]","(15, 20]",Not Deployed,2,6,1,7,0.333,0.143,2.333,3.141
