,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(0, 5]",Female,6,2,7,7,3.000,1.000,3.000,2.932
1,"(15, 24]","(0, 5]",Male,5,1,4,4,5.000,1.000,5.000,6.524
2,"(15, 24]","(5, 10]",Female,5,3,5,4,1.667,1.250,1.333,1.324
3,"(15, 24]","(5, 10]",Male,2,3,8,6,0.667,1.333,0.500,0.531
4,"(15, 24]","(10, 15]",Female,40,40,12,18,1.000,0.667,1.500,0.656
5,"(15, 24]","(10, 15]",Male,39,42,79,85,0.929,0.929,0.999,0.276
6,"(15, 24]","(15, 20]",Female,137,140,58,66,0.979,0.879,1.114,0.247
7,"(15, 24]","(15, 20]",Male,232,203,428,458,1.143,0.934,1.223,0.156
8,"(15, 24]","(20, 25]",Female,51,61,54,81,0.836,0.667,1.254,0.330
9,"(15, 24]","(20, 25]",Male,104,112,262,254,0.929,1.031,0.900,0.153
10,"(15, 24]","(25, 30]",Female,10,8,26,32,1.250,0.812,1.538,0.839
11,"(15, 24]","(25, 30]",Male,28,17,60,76,1.647,0.789,2.086,0.743
12,"(15, 24]","(30, 35]",Female,4,5,10,10,0.800,1.000,0.800,0.646
13,"(15, 24]","(30, 35]",Male,15,6,32,30,2.500,1.067,2.344,1.285
14,"(15, 24]","(35, 40]",Female,15,8,11,9,1.875,1.222,1.534,0.966
15,"(15, 24]","(35, 40]",Male,23,12,40,26,1.917,1.538,1.246,0.547
16,"(15, 24]","(40, 45]",Female,25,5,11,6,5.000,1.833,2.727,1.929
17,"(15, 24]","(40, 45]",Male,23,13,35,20,1.769,1.750,1.011,0.454
18,"(15, 24]","(45, 50]",Female,18,9,14,6,2.000,2.333,0.857,0.547
19,"(15, 24]","(45, 50]",Male,19,8,33,9,2.375,3.667,0.648,0.367
20,"(15, 24]","(50, 55]",Female,23,11,11,7,2.091,1.571,1.331,0.810
21,"(15, 24]","(50, 55]",Male,11,5,33,15,2.200,2.200,1.000,0.625
22,"(15, 24]","(55, 60]",Female,7,5,8,4,1.400,2.000,0.700,0.594
23,"(15, 24]","(55, 60]",Male,9,2,17,6,4.500,2.833,1.588,1.455
24,"(15, 24]","(60, 65]",Male,6,1,12,2,6.000,6.000,1.000,1.324
25,"(15, 24]","(65, 70]",Female,7,2,5,2,3.500,2.500,1.400,1.624
26,"(15, 24]","(65, 70]",Male,3,2,3,1,1.500,3.000,0.500,0.736
27,"(15, 24]","(70, 75]",Male,6,1,10,4,6.000,2.500,2.400,2.958
28,"(24, 34]","(0, 5]",Female,12,13,12,14,0.923,0.857,1.077,0.607
29,"(24, 34]","(0, 5]",Male,5,7,13,13,0.714,1.000,0.714,0.505
30,"(24, 34]","(5, 10]",Female,29,48,16,21,0.604,0.762,0.793,0.325
31,"(24, 34]","(5, 10]",Male,8,7,21,21,1.143,1.000,1.143,0.691
