,Age,R,DeltaR
0,2.5,1.6345761244543044,0.7133515261563147
1,7.5,1.1297545959864752,0.3011587147458411
2,12.5,0.963009257747164,0.17499608518600362
3,17.5,1.2641807720891935,0.09317652342976679
4,22.5,1.2001465014270696,0.09953665780325155
5,27.5,1.3335957170833752,0.13233840047520287
6,32.5,1.2989876324986152,0.13912247898942076
7,37.5,1.118300310834983,0.12846095561032672
8,42.5,1.1096040256526964,0.13245390838541327
9,47.5,1.1434370091519381,0.14848936468390853
10,52.5,0.9301889236728635,0.12942462678156338
11,57.5,0.8305985382378008,0.12600688263186255
12,62.5,0.956500654070128,0.16099636500883321
13,67.5,1.0534059798848967,0.1939274466071001
14,72.5,0.6684172278782787,0.13824498485734843
15,77.5,0.9439676379298593,0.1972922826037023
16,82.5,0.9667450287803212,0.2269821881019808
17,87.5,0.9629747997610021,0.4330684497722687
18,92.5,0.5852004930070102,0.43472599454299843
19,97.5,1.0,inf
