,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(0, 5]",Female,1,2,3,2,0.500,1.500,0.333,0.509
1,"(15, 24]","(10, 15]",Female,6,11,4,2,0.545,2.000,0.273,0.274
2,"(15, 24]","(10, 15]",Male,2,4,10,16,0.500,0.625,0.800,0.765
3,"(15, 24]","(15, 20]",Female,33,44,21,24,0.750,0.875,0.857,0.326
4,"(15, 24]","(15, 20]",Male,56,46,91,96,1.217,0.948,1.284,0.324
5,"(15, 24]","(20, 25]",Female,15,17,20,16,0.882,1.250,0.706,0.346
6,"(15, 24]","(20, 25]",Male,20,21,45,45,0.952,1.000,0.952,0.362
7,"(15, 24]","(25, 30]",Female,3,3,8,5,1.000,1.600,0.625,0.623
8,"(15, 24]","(30, 35]",Female,2,2,2,1,1.000,2.000,0.500,0.791
9,"(15, 24]","(45, 50]",Male,3,1,2,1,3.000,2.000,1.500,2.526
10,"(24, 34]","(0, 5]",Female,3,2,1,2,1.500,0.500,3.000,4.585
11,"(24, 34]","(5, 10]",Female,3,7,2,1,0.429,2.000,0.214,0.301
12,"(24, 34]","(10, 15]",Female,1,1,1,1,1.000,1.000,1.000,2.001
13,"(24, 34]","(15, 20]",Male,4,6,3,1,0.667,3.000,0.222,0.294
14,"(24, 34]","(20, 25]",Female,4,5,4,7,0.800,0.571,1.400,1.287
15,"(24, 34]","(20, 25]",Male,15,17,13,13,0.882,1.000,0.882,0.468
16,"(24, 34]","(25, 30]",Female,2,1,9,10,2.000,0.900,2.222,2.909
17,"(24, 34]","(25, 30]",Male,23,16,21,13,1.438,1.615,0.890,0.430
18,"(24, 34]","(30, 35]",Female,2,3,4,10,0.667,0.400,1.667,1.815
19,"(24, 34]","(30, 35]",Male,8,10,5,9,0.800,0.556,1.440,1.057
20,"(24, 34]","(35, 40]",Male,4,4,6,3,1.000,2.000,0.500,0.501
21,"(24, 34]","(40, 45]",Female,1,1,1,1,1.000,1.000,1.000,2.001
22,"(24, 34]","(40, 45]",Male,2,2,2,2,1.000,1.000,1.000,1.415
23,"(24, 34]","(45, 50]",Male,3,1,2,3,3.000,0.667,4.500,6.628
24,"(24, 34]","(50, 55]",Female,3,1,1,1,3.000,1.000,3.000,5.479
25,"(34, 54]","(5, 10]",Female,2,4,2,3,0.500,0.667,0.750,0.944
26,"(34, 54]","(5, 10]",Male,2,3,1,3,0.667,0.333,2.000,2.946
27,"(34, 54]","(10, 15]",Female,7,12,4,5,0.583,0.800,0.729,0.601
28,"(34, 54]","(10, 15]",Male,3,5,3,4,0.600,0.750,0.800,0.846
29,"(34, 54]","(15, 20]",Female,4,13,2,4,0.308,0.500,0.615,0.639
30,"(34, 54]","(15, 20]",Male,2,5,2,4,0.400,0.500,0.800,0.964
31,"(34, 54]","(20, 25]",Female,6,5,3,3,1.200,1.000,1.200,1.221
32,"(34, 54]","(20, 25]",Male,3,3,3,4,1.000,0.750,1.333,1.492
33,"(34, 54]","(25, 30]",Male,7,7,5,4,1.000,1.250,0.800,0.687
34,"(34, 54]","(30, 35]",Male,1,5,1,7,0.200,0.143,1.400,2.144
35,"(34, 54]","(35, 40]",Female,3,3,7,7,1.000,1.000,1.000,0.977
36,"(34, 54]","(35, 40]",Male,6,9,3,4,0.667,0.750,0.889,0.826
37,"(34, 54]","(40, 45]",Female,5,3,5,3,1.667,1.667,1.000,1.034
38,"(34, 54]","(40, 45]",Male,8,16,5,6,0.500,0.833,0.600,0.448
39,"(34, 54]","(45, 50]",Female,4,1,5,4,4.000,1.250,3.200,4.175
40,"(34, 54]","(45, 50]",Male,19,13,6,2,1.462,3.000,0.487,0.435
41,"(34, 54]","(50, 55]",Female,4,3,5,7,1.333,0.714,1.867,1.799
42,"(34, 54]","(50, 55]",Male,12,7,4,4,1.714,1.000,1.714,1.463
43,"(34, 54]","(60, 65]",Female,6,3,2,4,2.000,0.500,4.000,4.477
44,"(34, 54]","(60, 65]",Male,5,1,3,1,5.000,3.000,1.667,2.654
45,"(34, 54]","(70, 75]",Female,9,3,1,1,3.000,1.000,3.000,4.693
46,"(54, 100]","(10, 15]",Female,1,5,1,6,0.200,0.167,1.200,1.847
47,"(54, 100]","(15, 20]",Female,1,3,1,1,0.333,1.000,0.333,0.609
48,"(54, 100]","(40, 45]",Male,1,2,2,5,0.500,0.400,1.250,1.855
49,"(54, 100]","(45, 50]",Female,1,4,4,2,0.250,2.000,0.125,0.177
50,"(54, 100]","(50, 55]",Male,14,22,2,5,0.636,0.400,1.591,1.440
51,"(54, 100]","(55, 60]",Female,1,4,3,3,0.250,1.000,0.250,0.346
52,"(54, 100]","(55, 60]",Male,22,16,4,1,1.375,4.000,0.344,0.401
53,"(54, 100]","(60, 65]",Female,5,7,6,1,0.714,6.000,0.119,0.146
54,"(54, 100]","(60, 65]",Male,29,32,2,5,0.906,0.400,2.266,1.986
55,"(54, 100]","(65, 70]",Female,10,8,4,5,1.250,0.800,1.562,1.286
56,"(54, 100]","(65, 70]",Male,29,42,3,3,0.690,1.000,0.690,0.589
57,"(54, 100]","(70, 75]",Female,7,11,16,10,0.636,1.600,0.398,0.251
58,"(54, 100]","(70, 75]",Male,39,39,3,7,1.000,0.429,2.333,1.699
59,"(54, 100]","(75, 80]",Female,16,10,21,7,1.600,3.000,0.533,0.318
60,"(54, 100]","(80, 85]",Female,26,12,17,7,2.167,2.429,0.892,0.509
61,"(54, 100]","(80, 85]",Male,38,31,5,4,1.226,1.250,0.981,0.701
62,"(54, 100]","(85, 90]",Female,18,8,16,9,2.250,1.778,1.266,0.756
63,"(54, 100]","(85, 90]",Male,26,25,2,1,1.040,2.000,0.520,0.654
