,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
162,"(54, 100]","(15, 20]",Unknown,1,1,1,1,1.000,1.000,1.000,2.001
14,"(15, 24]","(15, 20]",Unknown,11,7,20,20,1.571,1.000,1.571,0.911
13,"(15, 24]","(15, 20]",Unknown,3,10,4,3,0.300,1.333,0.225,0.227
161,"(54, 100]","(15, 20]",Not Deployed,1,4,1,8,0.250,0.125,2.000,3.084
160,"(54, 100]","(15, 20]",Not Deployed,1,4,1,7,0.250,0.143,1.750,2.708
100,"(34, 54]","(15, 20]",Not Deployed,6,13,4,8,0.462,0.500,0.923,0.727
51,"(24, 34]","(15, 20]",Not Deployed,5,6,6,9,0.833,0.667,1.250,1.005
50,"(24, 34]","(15, 20]",Not Deployed,1,2,2,4,0.500,0.500,1.000,1.501
12,"(15, 24]","(15, 20]",Not Deployed,75,57,99,123,1.316,0.805,1.635,0.371
11,"(15, 24]","(15, 20]",Not Deployed,46,47,25,21,0.979,1.190,0.822,0.300
99,"(34, 54]","(15, 20]",Non-Motorist,1,1,1,2,1.000,0.500,2.000,3.743
10,"(15, 24]","(15, 20]",Non-Motorist,14,7,22,27,2.000,0.815,2.455,1.343
9,"(15, 24]","(15, 20]",Non-Motorist,3,2,3,2,1.500,1.500,1.000,1.292
48,"(24, 34]","(15, 20]",Deployed,5,7,4,3,0.714,1.333,0.536,0.516
49,"(24, 34]","(15, 20]",Deployed,23,28,17,19,0.821,0.895,0.918,0.403
8,"(15, 24]","(15, 20]",Deployed,204,210,327,304,0.971,1.076,0.903,0.123
97,"(34, 54]","(15, 20]",Deployed,24,53,10,35,0.453,0.286,1.585,0.694
98,"(34, 54]","(15, 20]",Deployed,9,15,15,22,0.600,0.682,0.880,0.476
158,"(54, 100]","(15, 20]",Deployed,6,22,3,15,0.273,0.200,1.364,1.069
159,"(54, 100]","(15, 20]",Deployed,3,10,1,16,0.300,0.062,4.800,5.876
7,"(15, 24]","(15, 20]",Deployed,123,139,59,93,0.885,0.634,1.395,0.298
