,Age,R,DeltaR
0,2.5,1.0016186932209186,0.15722253535950556
1,7.5,0.9929494328005133,0.11646600760130109
2,12.5,1.1499311727797659,0.07789445324860231
3,17.5,1.2334650341431135,0.031716629181789455
4,22.5,1.2240078401352061,0.04041615212345017
5,27.5,1.174171054104199,0.05127668014108665
6,32.5,1.143302965856685,0.05873746456895571
7,37.5,1.1969748464566687,0.06689083801732577
8,42.5,1.1874951420415993,0.06880906103227098
9,47.5,1.0787444052490631,0.06669346748289715
10,52.5,1.0373205364967044,0.0663915354601373
11,57.5,0.9700058792083464,0.06887546847919228
12,62.5,0.798453092978121,0.05874013172746311
13,67.5,0.9154863002934344,0.06841624314904221
14,72.5,0.8170061625404967,0.05629644216293955
15,77.5,0.8799536090438543,0.05990363545283528
16,82.5,0.9547325791051637,0.07227575211702601
17,87.5,0.8900626863066916,0.09316142134705002
18,92.5,1.216488407649175,0.26340633407156355
19,97.5,1.5691464335950405,1.3114056083154386
