,Age,R,DeltaR
0,2.5,1.04817807015571,0.04851534792144949
1,7.5,1.053367265395167,0.049118262244037925
2,12.5,1.0842974319130645,0.03396528161158658
3,17.5,1.268397929795818,0.018948257960317592
4,22.5,1.239104619134037,0.02285379378600855
5,27.5,1.2578823626949207,0.028972320778656746
6,32.5,1.2301591626887998,0.03319481177916163
7,37.5,1.2034381757330987,0.036414901295611084
8,42.5,1.1785688641550287,0.03928121235584766
9,47.5,1.1013095498780865,0.03941798877017537
10,52.5,1.0807115249912678,0.03997794929255669
11,57.5,1.0134683341715574,0.03939545746059968
12,62.5,0.8742297491900158,0.03369051566961225
13,67.5,0.9227409590623296,0.03530834206197208
14,72.5,0.8850597202704399,0.03337706288599849
15,77.5,0.8843509224929824,0.035835172255316225
16,82.5,0.9704491347267313,0.0482985169296274
17,87.5,0.9686067240822677,0.0723871613472828
18,92.5,1.1981438043173411,0.1823391688123284
19,97.5,1.912716742919499,0.9836901311603734
