,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(15, 22]",Female,98,86,125,157,1.140,0.796,1.431,0.282
1,"(15, 24]","(15, 22]",Male,63,49,347,309,1.286,1.123,1.145,0.243
2,"(15, 24]","(22, 27]",Female,20,15,66,66,1.333,1.000,1.333,0.515
3,"(15, 24]","(22, 27]",Male,18,6,108,84,3.000,1.286,2.333,1.157
4,"(15, 24]","(27, 32]",Female,13,6,22,20,2.167,1.100,1.970,1.151
5,"(15, 24]","(27, 32]",Male,7,7,44,27,1.000,1.630,0.614,0.362
6,"(15, 24]","(32, 37]",Female,7,5,10,7,1.400,1.429,0.980,0.752
7,"(15, 24]","(32, 37]",Male,11,2,40,25,5.500,1.600,3.438,2.789
8,"(15, 24]","(37, 42]",Female,11,13,11,9,0.846,1.222,0.692,0.422
9,"(15, 24]","(37, 42]",Male,15,4,32,20,3.750,1.600,2.344,1.483
10,"(15, 24]","(42, 47]",Female,23,12,12,12,1.917,1.000,1.917,1.043
11,"(15, 24]","(42, 47]",Male,18,5,37,14,3.600,2.643,1.362,0.813
12,"(15, 24]","(47, 52]",Female,15,3,11,8,5.000,1.375,3.636,2.860
13,"(15, 24]","(47, 52]",Male,17,6,21,13,2.833,1.615,1.754,1.041
14,"(15, 24]","(52, 57]",Female,7,2,9,3,3.500,3.000,1.167,1.218
15,"(15, 24]","(52, 57]",Male,7,4,22,12,1.750,1.833,0.955,0.691
16,"(15, 24]","(57, 62]",Female,5,1,3,2,5.000,1.500,3.333,4.756
17,"(15, 24]","(57, 62]",Male,3,2,12,5,1.500,2.400,0.625,0.661
18,"(24, 34]","(15, 22]",Female,3,8,4,15,0.375,0.267,1.406,1.240
19,"(24, 34]","(15, 22]",Male,16,15,45,48,1.067,0.938,1.138,0.476
20,"(24, 34]","(22, 27]",Female,10,11,53,35,0.909,1.514,0.600,0.295
21,"(24, 34]","(22, 27]",Male,37,25,66,66,1.480,1.000,1.480,0.468
22,"(24, 34]","(27, 32]",Female,6,13,84,85,0.462,0.988,0.467,0.243
23,"(24, 34]","(27, 32]",Male,37,20,70,77,1.850,0.909,2.035,0.665
24,"(24, 34]","(32, 37]",Female,20,16,63,58,1.250,1.086,1.151,0.443
25,"(24, 34]","(32, 37]",Male,18,11,53,32,1.636,1.656,0.988,0.441
