,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(10, 15]",Deployed,2,2,10,5,1.000,2.000,0.500,0.571
1,"(15, 24]","(10, 15]",Not Deployed,1,2,3,3,0.500,1.000,0.500,0.736
2,"(15, 24]","(15, 20]",Deployed,28,29,14,16,0.966,0.875,1.103,0.502
3,"(15, 24]","(15, 20]",Deployed,48,44,71,70,1.091,1.014,1.076,0.293
4,"(15, 24]","(15, 20]",Not Deployed,11,9,4,9,1.222,0.444,2.750,2.068
5,"(15, 24]","(15, 20]",Not Deployed,16,22,29,35,0.727,0.829,0.878,0.366
6,"(15, 24]","(15, 20]",Unknown,1,1,4,3,1.000,1.333,0.750,1.206
7,"(15, 24]","(20, 25]",Deployed,11,11,19,21,1.000,0.905,1.105,0.590
8,"(15, 24]","(20, 25]",Deployed,41,33,77,63,1.242,1.222,1.017,0.298
9,"(15, 24]","(20, 25]",Not Deployed,6,9,8,7,0.667,1.143,0.583,0.432
10,"(15, 24]","(20, 25]",Not Deployed,12,16,22,28,0.750,0.786,0.955,0.457
11,"(15, 24]","(25, 30]",Deployed,11,7,13,12,1.571,1.083,1.451,0.913
12,"(15, 24]","(25, 30]",Not Deployed,2,3,2,3,0.667,0.667,1.000,1.292
13,"(15, 24]","(25, 30]",Not Deployed,2,3,6,3,0.667,2.000,0.333,0.385
14,"(15, 24]","(30, 35]",Deployed,1,3,7,8,0.333,0.875,0.381,0.482
15,"(15, 24]","(35, 40]",Deployed,4,1,3,3,4.000,1.000,4.000,5.541
16,"(15, 24]","(35, 40]",Not Deployed,1,1,5,1,1.000,5.000,0.200,0.358
17,"(24, 34]","(0, 5]",Deployed,2,2,2,1,1.000,2.000,0.500,0.791
18,"(24, 34]","(0, 5]",Deployed,1,1,1,1,1.000,1.000,1.000,2.001
19,"(24, 34]","(5, 10]",Deployed,4,6,2,2,0.667,1.000,0.667,0.794
20,"(24, 34]","(5, 10]",Not Deployed,2,2,1,2,1.000,0.500,2.000,3.164
21,"(24, 34]","(15, 20]",Deployed,6,9,10,9,0.667,1.111,0.600,0.421
22,"(24, 34]","(15, 20]",Not Deployed,1,2,1,1,0.500,1.000,0.500,0.936
23,"(24, 34]","(15, 20]",Unknown,1,1,1,1,1.000,1.000,1.000,2.001
24,"(24, 34]","(20, 25]",Deployed,10,9,8,2,1.111,4.000,0.278,0.254
25,"(24, 34]","(20, 25]",Deployed,33,30,37,46,1.100,0.804,1.368,0.464
26,"(24, 34]","(20, 25]",Not Deployed,1,3,1,2,0.333,0.500,0.667,1.123
27,"(24, 34]","(20, 25]",Not Deployed,10,15,9,17,0.667,0.529,1.259,0.733
28,"(24, 34]","(25, 30]",Deployed,12,12,8,9,1.000,0.889,1.125,0.716
29,"(24, 34]","(25, 30]",Deployed,30,21,41,32,1.429,1.281,1.115,0.416
