,Age,R,DeltaR
0,2.5,1.0,inf
1,7.5,1.0,inf
2,12.5,1.1223540835597559,0.9903828014934183
3,17.5,1.1250760607393413,0.19584754221344344
4,22.5,1.288332239896141,0.31675807154540664
5,27.5,1.0910944255323738,0.4133539906498557
6,32.5,0.9108492766735073,0.578274324670129
7,37.5,1.5596744015114652,1.3277580133337048
8,42.5,0.8278538237440941,0.8263090990218573
9,47.5,1.379843603999629,1.0509471179046475
10,52.5,0.8898450310582627,0.6456225361601505
11,57.5,0.5612213487284406,0.3960902747738259
12,62.5,0.5490867482289395,0.3483477413401105
13,67.5,1.0749656907575287,0.7354264016045028
14,72.5,1.2280171260664092,0.6309248016840724
15,77.5,0.6716495153955264,0.34562656226180427
16,82.5,0.9914702039880358,0.5302008496668422
17,87.5,1.6936992145852365,1.715563642207077
18,92.5,1.0,inf
19,97.5,1.0,inf
