,Age,R,DeltaR
0,2.5,1.0388915873982743,0.7046301410919565
1,7.5,0.8584478608519454,0.40051032026094097
2,12.5,1.3662061556429344,0.314417432811749
3,17.5,1.3275624713622083,0.09089751271226701
4,22.5,1.2757094231287962,0.11224547897671128
5,27.5,1.1733447427009334,0.1486312347160806
6,32.5,0.9599599310160303,0.1511223039083196
7,37.5,1.2213842300608502,0.2184666139662208
8,42.5,1.3817463457601582,0.26139272374825645
9,47.5,0.9946980586693165,0.19791551515668593
10,52.5,0.9459957986461008,0.17884274700869485
11,57.5,0.6948501544036504,0.1416182614958386
12,62.5,0.8497144895311182,0.1834525473227543
13,67.5,0.6811540512575874,0.15129438619616314
14,72.5,0.8143919899052666,0.16109614946102693
15,77.5,0.6509629629614743,0.11802634843328749
16,82.5,0.9617914081631175,0.2106107510148341
17,87.5,0.776097471788997,0.2456291399744154
18,92.5,1.404364908123057,0.9463652849434782
19,97.5,1.0,inf
