,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(10, 15]",Male,7,9,3,7,0.778,0.429,1.815,1.553
1,"(15, 24]","(15, 20]",Female,20,16,18,13,1.250,1.385,0.903,0.449
2,"(15, 24]","(15, 20]",Male,43,37,83,86,1.162,0.965,1.204,0.333
3,"(15, 24]","(20, 25]",Female,3,6,18,14,0.500,1.286,0.389,0.309
4,"(15, 24]","(20, 25]",Male,18,13,65,60,1.385,1.083,1.278,0.522
5,"(15, 24]","(25, 30]",Female,4,3,3,6,1.333,0.500,2.667,2.779
6,"(15, 24]","(25, 30]",Male,9,6,17,7,1.500,2.429,0.618,0.429
7,"(15, 24]","(30, 35]",Male,2,1,5,2,2.000,2.500,0.800,1.187
8,"(24, 34]","(15, 20]",Male,6,5,7,7,1.200,1.000,1.200,0.971
9,"(24, 34]","(20, 25]",Male,22,17,20,25,1.294,0.800,1.618,0.718
10,"(24, 34]","(25, 30]",Female,1,4,8,6,0.250,1.333,0.188,0.233
11,"(24, 34]","(25, 30]",Male,8,5,18,18,1.600,1.000,1.600,1.060
12,"(24, 34]","(30, 35]",Female,2,1,4,3,2.000,1.333,1.500,2.166
13,"(24, 34]","(30, 35]",Male,6,4,4,6,1.500,0.667,2.250,2.057
14,"(24, 34]","(35, 40]",Male,2,4,4,6,0.500,0.667,0.750,0.811
15,"(24, 34]","(40, 45]",Male,1,1,3,3,1.000,1.000,1.000,1.634
16,"(34, 54]","(10, 15]",Female,2,4,3,2,0.500,1.500,0.333,0.420
17,"(34, 54]","(15, 20]",Female,2,5,1,2,0.400,0.500,0.800,1.187
18,"(34, 54]","(20, 25]",Male,1,3,5,6,0.333,0.833,0.400,0.522
19,"(34, 54]","(25, 30]",Male,3,7,2,3,0.429,0.667,0.643,0.736
20,"(34, 54]","(30, 35]",Male,4,5,2,2,0.800,1.000,0.800,0.964
21,"(34, 54]","(35, 40]",Female,1,1,1,2,1.000,0.500,2.000,3.743
22,"(34, 54]","(35, 40]",Male,3,6,6,4,0.500,1.500,0.333,0.320
23,"(34, 54]","(40, 45]",Male,3,3,4,4,1.000,1.000,1.000,1.081
24,"(34, 54]","(50, 55]",Male,3,4,2,2,0.750,1.000,0.750,0.944
25,"(54, 100]","(25, 30]",Female,1,1,1,1,1.000,1.000,1.000,2.001
26,"(54, 100]","(40, 45]",Female,1,1,1,1,1.000,1.000,1.000,2.001
27,"(54, 100]","(55, 60]",Male,1,4,1,2,0.250,0.500,0.500,0.830
28,"(54, 100]","(65, 70]",Male,2,4,1,1,0.500,1.000,0.500,0.830
29,"(54, 100]","(70, 75]",Male,6,4,1,1,1.500,1.000,1.500,2.333
30,"(54, 100]","(80, 85]",Male,6,2,1,1,3.000,1.000,3.000,4.901
