,Age,R,DeltaR
0,2.5,1.0,inf
1,7.5,1.0,inf
2,12.5,0.8163357572022782,0.4300992904969329
3,17.5,1.6037447164483092,0.2349787905868956
4,22.5,1.2821852856478337,0.2731521251311454
5,27.5,1.2165686237539985,0.43478553699505246
6,32.5,1.471146214288334,0.6244846511452778
7,37.5,0.8725031280583972,0.5478623918070017
8,42.5,1.233807935037565,1.0394481101687323
9,47.5,0.721456956927581,0.4176128412903921
10,52.5,1.0476894506849528,0.558901030679249
11,57.5,0.6036662449297191,0.35741890049775804
12,62.5,0.7054316229210237,0.45315336190008226
13,67.5,0.43377164148347286,0.2773628129570848
14,72.5,0.9215752836233914,0.6314495979559104
15,77.5,0.7591652492064734,0.33301209453735564
16,82.5,0.5560985178237651,0.3139899778493308
17,87.5,0.5833333333333334,0.646603483453975
18,92.5,1.0,inf
19,97.5,1.0,inf
