,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(0, 5]",Female,85,107,74,88,0.794,0.841,0.945,0.208
1,"(15, 24]","(0, 5]",Male,59,46,59,71,1.283,0.831,1.543,0.415
2,"(15, 24]","(5, 10]",Female,37,33,36,38,1.121,0.947,1.184,0.399
3,"(15, 24]","(5, 10]",Male,31,32,39,37,0.969,1.054,0.919,0.317
4,"(15, 24]","(10, 15]",Female,138,181,85,129,0.762,0.659,1.157,0.216
5,"(15, 24]","(10, 15]",Male,312,401,408,598,0.778,0.682,1.140,0.127
6,"(15, 24]","(15, 20]",Female,344,473,262,427,0.727,0.614,1.185,0.139
7,"(15, 24]","(15, 20]",Male,757,873,2308,3237,0.867,0.713,1.216,0.092
8,"(15, 24]","(20, 25]",Female,93,111,138,230,0.838,0.600,1.396,0.257
9,"(15, 24]","(20, 25]",Male,205,231,939,1304,0.887,0.720,1.232,0.143
10,"(15, 24]","(25, 30]",Female,36,34,40,48,1.059,0.833,1.271,0.413
11,"(15, 24]","(25, 30]",Male,69,48,244,268,1.438,0.910,1.579,0.337
12,"(15, 24]","(30, 35]",Female,14,11,19,23,1.273,0.826,1.541,0.787
13,"(15, 24]","(30, 35]",Male,26,25,86,90,1.040,0.956,1.088,0.350
14,"(15, 24]","(35, 40]",Female,9,9,13,12,1.000,1.083,0.923,0.573
15,"(15, 24]","(35, 40]",Male,28,14,50,46,2.000,1.087,1.840,0.716
16,"(15, 24]","(40, 45]",Female,16,15,11,4,1.067,2.750,0.388,0.267
17,"(15, 24]","(40, 45]",Male,27,21,39,27,1.286,1.444,0.890,0.345
18,"(15, 24]","(45, 50]",Female,9,10,5,7,0.900,0.714,1.260,0.940
19,"(15, 24]","(45, 50]",Male,27,17,24,14,1.588,1.714,0.926,0.426
20,"(15, 24]","(50, 55]",Female,11,6,4,3,1.833,1.333,1.375,1.263
21,"(15, 24]","(50, 55]",Male,19,12,19,7,1.583,2.714,0.583,0.337
22,"(15, 24]","(55, 60]",Female,9,6,3,3,1.500,1.000,1.500,1.460
23,"(15, 24]","(55, 60]",Male,17,4,12,7,4.250,1.714,2.479,1.818
24,"(15, 24]","(60, 65]",Female,9,5,3,3,1.800,1.000,1.800,1.782
25,"(15, 24]","(60, 65]",Male,12,3,10,3,4.000,3.333,1.200,1.108
26,"(15, 24]","(65, 70]",Female,9,4,4,3,2.250,1.333,1.688,1.642
27,"(15, 24]","(65, 70]",Male,6,1,11,2,6.000,5.500,1.091,1.447
28,"(15, 24]","(75, 80]",Male,7,1,2,2,7.000,1.000,7.000,10.253
29,"(15, 24]","(80, 85]",Male,5,1,2,1,5.000,2.000,2.500,4.110
30,"(24, 34]","(0, 5]",Female,111,132,105,134,0.841,0.784,1.073,0.204
31,"(24, 34]","(0, 5]",Male,96,122,101,130,0.787,0.777,1.013,0.199
32,"(24, 34]","(5, 10]",Female,118,170,98,178,0.694,0.551,1.261,0.228
33,"(24, 34]","(5, 10]",Male,69,103,73,107,0.670,0.682,0.982,0.219
34,"(24, 34]","(10, 15]",Female,60,104,42,80,0.577,0.525,1.099,0.280
35,"(24, 34]","(10, 15]",Male,38,71,63,87,0.535,0.724,0.739,0.196
36,"(24, 34]","(15, 20]",Female,27,59,20,63,0.458,0.317,1.442,0.504
37,"(24, 34]","(15, 20]",Male,93,135,196,365,0.689,0.537,1.283,0.217
38,"(24, 34]","(20, 25]",Female,43,63,29,54,0.683,0.537,1.271,0.391
39,"(24, 34]","(20, 25]",Male,123,155,343,558,0.794,0.615,1.291,0.191
40,"(24, 34]","(25, 30]",Female,37,48,34,56,0.771,0.607,1.270,0.397
41,"(24, 34]","(25, 30]",Male,104,116,266,373,0.897,0.713,1.257,0.207
42,"(24, 34]","(30, 35]",Female,24,27,36,40,0.889,0.900,0.988,0.362
43,"(24, 34]","(30, 35]",Male,56,62,137,166,0.903,0.825,1.094,0.244
44,"(24, 34]","(35, 40]",Female,15,13,10,20,1.154,0.500,2.308,1.256
45,"(24, 34]","(35, 40]",Male,37,33,62,71,1.121,0.873,1.284,0.385
46,"(24, 34]","(40, 45]",Female,15,19,10,14,0.789,0.714,1.105,0.599
47,"(24, 34]","(40, 45]",Male,17,9,45,49,1.889,0.918,2.057,0.954
48,"(24, 34]","(45, 50]",Female,15,8,11,12,1.875,0.917,2.045,1.242
49,"(24, 34]","(45, 50]",Male,27,17,27,27,1.588,1.000,1.588,0.660
50,"(24, 34]","(50, 55]",Female,9,10,7,5,0.900,1.400,0.643,0.480
51,"(24, 34]","(50, 55]",Male,30,13,27,16,2.308,1.688,1.368,0.630
52,"(24, 34]","(55, 60]",Female,13,5,6,1,2.600,6.000,0.433,0.521
53,"(24, 34]","(55, 60]",Male,26,17,17,14,1.529,1.214,1.260,0.604
54,"(24, 34]","(60, 65]",Male,14,6,14,3,2.333,4.667,0.500,0.402
55,"(24, 34]","(65, 70]",Female,14,5,5,5,2.800,1.000,2.800,2.299
56,"(24, 34]","(65, 70]",Male,10,4,10,3,2.500,3.333,0.750,0.665
57,"(24, 34]","(70, 75]",Female,4,3,3,1,1.333,3.000,0.444,0.616
58,"(24, 34]","(70, 75]",Male,10,3,8,3,3.333,2.667,1.250,1.182
59,"(34, 54]","(0, 5]",Female,39,61,27,47,0.639,0.574,1.113,0.357
60,"(34, 54]","(0, 5]",Male,26,62,31,66,0.419,0.470,0.893,0.289
61,"(34, 54]","(5, 10]",Female,54,112,41,101,0.482,0.406,1.188,0.301
62,"(34, 54]","(5, 10]",Male,61,132,63,122,0.462,0.516,0.895,0.201
63,"(34, 54]","(10, 15]",Female,61,172,48,147,0.355,0.327,1.086,0.248
64,"(34, 54]","(10, 15]",Male,63,193,74,194,0.326,0.381,0.856,0.176
65,"(34, 54]","(15, 20]",Female,38,109,26,73,0.349,0.356,0.979,0.294
66,"(34, 54]","(15, 20]",Male,50,144,61,171,0.347,0.357,0.973,0.221
67,"(34, 54]","(20, 25]",Female,16,34,7,47,0.471,0.149,3.160,1.607
68,"(34, 54]","(20, 25]",Male,32,72,51,141,0.444,0.362,1.229,0.335
69,"(34, 54]","(25, 30]",Female,12,30,14,30,0.400,0.467,0.857,0.406
70,"(34, 54]","(25, 30]",Male,31,55,63,115,0.564,0.548,1.029,0.286
71,"(34, 54]","(30, 35]",Female,11,27,11,30,0.407,0.367,1.111,0.561
72,"(34, 54]","(30, 35]",Male,42,73,67,123,0.575,0.545,1.056,0.265
73,"(34, 54]","(35, 40]",Female,12,31,11,22,0.387,0.500,0.774,0.391
74,"(34, 54]","(35, 40]",Male,56,78,60,92,0.718,0.652,1.101,0.271
75,"(34, 54]","(40, 45]",Female,7,20,16,20,0.350,0.800,0.437,0.243
76,"(34, 54]","(40, 45]",Male,53,60,46,79,0.883,0.582,1.517,0.408
77,"(34, 54]","(45, 50]",Female,19,16,10,18,1.188,0.556,2.137,1.117
78,"(34, 54]","(45, 50]",Male,48,37,51,51,1.297,1.000,1.297,0.388
79,"(34, 54]","(50, 55]",Female,18,12,16,19,1.500,0.842,1.781,0.902
80,"(34, 54]","(50, 55]",Male,52,44,31,23,1.182,1.348,0.877,0.304
81,"(34, 54]","(55, 60]",Female,14,10,13,11,1.400,1.182,1.185,0.693
82,"(34, 54]","(55, 60]",Male,19,28,31,12,0.679,2.583,0.263,0.119
83,"(34, 54]","(60, 65]",Female,17,13,10,10,1.308,1.000,1.308,0.761
84,"(34, 54]","(60, 65]",Male,29,25,26,19,1.160,1.368,0.848,0.348
85,"(34, 54]","(65, 70]",Female,14,11,7,3,1.273,2.333,0.545,0.437
86,"(34, 54]","(65, 70]",Male,34,17,20,10,2.000,2.000,1.000,0.491
87,"(34, 54]","(70, 75]",Female,33,12,9,2,2.750,4.500,0.611,0.521
88,"(34, 54]","(70, 75]",Male,26,14,12,10,1.857,1.200,1.548,0.842
89,"(34, 54]","(75, 80]",Female,17,9,10,4,1.889,2.500,0.756,0.546
90,"(34, 54]","(75, 80]",Male,32,10,9,3,3.200,3.000,1.067,0.811
91,"(34, 54]","(80, 85]",Male,9,4,5,1,2.250,5.000,0.450,0.563
92,"(54, 100]","(0, 5]",Female,5,30,3,17,0.167,0.176,0.944,0.748
93,"(54, 100]","(0, 5]",Male,4,28,8,27,0.143,0.296,0.482,0.324
94,"(54, 100]","(5, 10]",Female,3,20,5,19,0.150,0.263,0.570,0.455
95,"(54, 100]","(5, 10]",Male,4,37,11,37,0.108,0.297,0.364,0.229
96,"(54, 100]","(10, 15]",Female,6,32,9,31,0.188,0.290,0.646,0.379
97,"(54, 100]","(10, 15]",Male,11,52,17,64,0.212,0.266,0.796,0.344
98,"(54, 100]","(15, 20]",Female,7,22,6,16,0.318,0.375,0.848,0.550
99,"(54, 100]","(15, 20]",Male,13,51,14,46,0.255,0.304,0.838,0.367
100,"(54, 100]","(20, 25]",Female,3,12,2,9,0.250,0.222,1.125,1.142
