,Age,R,DeltaR
0,2.5,0.590922602012496,0.3444186521610994
1,7.5,0.8851015717733394,0.24176710969167525
2,12.5,1.3183679463667088,0.20724408580179396
3,17.5,1.3026157826327405,0.07358033218821267
4,22.5,1.2369429445696931,0.08102917232192691
5,27.5,1.1770884362357241,0.09786360891079252
6,32.5,1.130062818404004,0.10894434733074829
7,37.5,1.1966988726094125,0.12905535767901377
8,42.5,1.076846593216272,0.11736118176150344
9,47.5,0.9102591597317496,0.10369762443323209
10,52.5,0.9838495356839412,0.11330204466287204
11,57.5,0.7676403449742749,0.0982003238258473
12,62.5,0.8953870573281291,0.1259414934286318
13,67.5,0.8768163703935438,0.13895642366284158
14,72.5,0.667501863062234,0.11055612928511763
15,77.5,0.82565970387251,0.13906035444508213
16,82.5,0.7407389166212194,0.13254438860202195
17,87.5,1.3487641892237474,0.3856970429598464
18,92.5,1.384797152209713,0.8285847409893472
19,97.5,1.0,inf
