,Age,R,DeltaR
0,2.5,1.054081030755546,0.09487555701055424
1,7.5,1.1883780265901347,0.09667895234756922
2,12.5,1.0676558616501843,0.06107884825024304
3,17.5,1.3119021609683281,0.037869246869017714
4,22.5,1.3328219603550513,0.044309249064669314
5,27.5,1.3048351573959058,0.04974832507961514
6,32.5,1.3162437437649879,0.05321767871958944
7,37.5,1.1845704651155358,0.05218264300482293
8,42.5,1.1357332684583377,0.053272362607203395
9,47.5,1.1269634142203078,0.05694003604123148
10,52.5,1.0867878990011068,0.059163384983757825
11,57.5,0.9361399305640742,0.05733680595481157
12,62.5,1.0571450362434995,0.0690461060508862
13,67.5,0.9983775090717578,0.07359602269355196
14,72.5,0.8099373832628693,0.06588071777587828
15,77.5,0.9274226826753698,0.0838179366337808
16,82.5,0.9351472003070672,0.11138549235239888
17,87.5,1.253746209804465,0.24672934842686617
18,92.5,1.0083172338253392,0.3787664142478967
19,97.5,1.0,1.5819292019556372
