,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(15, 22]",Female,16,13,11,23,1.231,0.478,2.573,1.353
1,"(15, 24]","(15, 22]",Male,7,3,37,33,2.333,1.121,2.081,1.524
2,"(15, 24]","(22, 27]",Female,2,3,7,5,0.667,1.400,0.476,0.517
3,"(15, 24]","(22, 27]",Male,2,1,8,7,2.000,1.143,1.750,2.328
4,"(15, 24]","(32, 37]",Male,1,1,3,1,1.000,3.000,0.333,0.609
5,"(15, 24]","(42, 47]",Female,1,1,1,1,1.000,1.000,1.000,2.001
6,"(24, 34]","(22, 27]",Male,1,3,3,9,0.333,0.333,1.000,1.334
7,"(24, 34]","(27, 32]",Female,2,3,5,6,0.667,0.833,0.800,0.877
8,"(24, 34]","(27, 32]",Male,1,1,7,6,1.000,1.167,0.857,1.303
9,"(24, 34]","(32, 37]",Male,2,1,3,3,2.000,1.000,2.000,2.946
10,"(34, 54]","(22, 27]",Female,1,2,1,2,0.500,0.500,1.000,1.733
11,"(34, 54]","(22, 27]",Male,1,1,2,6,1.000,0.333,3.000,4.901
12,"(34, 54]","(27, 32]",Female,1,2,3,4,0.500,0.750,0.667,0.963
13,"(34, 54]","(27, 32]",Male,1,1,3,1,1.000,3.000,0.333,0.609
14,"(34, 54]","(32, 37]",Male,2,1,1,2,2.000,0.500,4.000,6.931
15,"(54, 100]","(27, 32]",Female,1,3,1,1,0.333,1.000,0.333,0.609
16,"(54, 100]","(42, 47]",Female,1,6,1,2,0.167,0.500,0.333,0.545
17,"(54, 100]","(47, 52]",Female,4,5,1,3,0.800,0.333,2.400,3.207
18,"(54, 100]","(52, 57]",Female,2,2,3,7,1.000,0.429,2.333,2.837
19,"(54, 100]","(52, 57]",Male,2,2,1,3,1.000,0.333,3.000,4.585
20,"(54, 100]","(57, 62]",Female,3,4,6,13,0.750,0.462,1.625,1.480
21,"(54, 100]","(57, 62]",Male,5,12,2,2,0.417,1.000,0.417,0.472
22,"(54, 100]","(62, 67]",Female,5,9,19,18,0.556,1.056,0.526,0.342
23,"(54, 100]","(67, 72]",Female,4,4,21,16,1.000,1.312,0.762,0.596
24,"(54, 100]","(67, 72]",Male,3,6,3,1,0.500,3.000,0.167,0.226
25,"(54, 100]","(72, 77]",Female,7,12,26,31,0.583,0.839,0.696,0.381
26,"(54, 100]","(77, 82]",Female,5,7,12,21,0.714,0.571,1.250,0.863
27,"(54, 100]","(77, 82]",Male,3,6,1,1,0.500,1.000,0.500,0.791
28,"(54, 100]","(82, 87]",Female,2,6,11,7,0.333,1.571,0.212,0.202
