,Age,R,DeltaR
0,2.5,1.0412458156045319,0.08909215967673574
1,7.5,1.1927077728903206,0.09112636096568236
2,12.5,1.064781900739245,0.05858782860090171
3,17.5,1.302749026161219,0.037452310886110465
4,22.5,1.3183706195474953,0.04335352620269551
5,27.5,1.2935069630401703,0.04840552161789969
6,32.5,1.2828354747822153,0.050714474379888796
7,37.5,1.1873003876518287,0.05095481116685245
8,42.5,1.128667947488082,0.05144691307278505
9,47.5,1.1386470505750517,0.05579753127797561
10,52.5,1.0861098297092735,0.05706369280158868
11,57.5,0.9502405237062795,0.055761476848101316
12,62.5,1.0708854698284436,0.06785297721212644
13,67.5,0.9829709242437199,0.06949314416917973
14,72.5,0.8187833446615941,0.06406601500910135
15,77.5,0.9201519269811775,0.08064406642610236
16,82.5,0.9311383597153594,0.10523713606831983
17,87.5,1.1639376542875706,0.2156202780773437
18,92.5,1.008267625105426,0.3334339183310343
19,97.5,2.4,3.2812192855705327
