,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
50,"(24, 34]","(27, 32]",Unknown,2,2,8,5,1.000,1.600,0.625,0.720
16,"(15, 24]","(27, 32]",Not Deployed,2,1,7,10,2.000,0.700,2.857,3.775
48,"(24, 34]","(27, 32]",Not Deployed,5,7,27,20,0.714,1.350,0.529,0.348
49,"(24, 34]","(27, 32]",Not Deployed,15,11,23,24,1.364,0.958,1.423,0.705
79,"(34, 54]","(27, 32]",Not Deployed,2,7,3,9,0.286,0.333,0.857,0.895
80,"(34, 54]","(27, 32]",Not Deployed,6,8,6,11,0.750,0.545,1.375,1.021
127,"(54, 100]","(27, 32]",Not Deployed,5,6,1,6,0.833,0.167,5.000,6.196
14,"(15, 24]","(27, 32]",Deployed,2,3,30,34,0.667,0.882,0.756,0.716
15,"(15, 24]","(27, 32]",Deployed,9,7,21,21,1.286,1.000,1.286,0.762
46,"(24, 34]","(27, 32]",Deployed,26,28,81,89,0.929,0.910,1.020,0.323
47,"(24, 34]","(27, 32]",Deployed,41,27,64,58,1.519,1.103,1.376,0.428
77,"(34, 54]","(27, 32]",Deployed,14,16,10,18,0.875,0.556,1.575,0.851
78,"(34, 54]","(27, 32]",Deployed,25,18,27,37,1.389,0.730,1.903,0.766
125,"(54, 100]","(27, 32]",Deployed,9,25,4,11,0.360,0.364,0.990,0.696
126,"(54, 100]","(27, 32]",Deployed,3,11,6,8,0.273,0.750,0.364,0.308
