,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
89,"(34, 54]","(37, 42]",Unknown,1,1,3,3,1.000,1.000,1.000,1.634
23,"(15, 24]","(37, 42]",Not Deployed,1,1,7,3,1.000,2.333,0.429,0.675
58,"(24, 34]","(37, 42]",Not Deployed,4,1,5,4,4.000,1.250,3.200,4.175
59,"(24, 34]","(37, 42]",Not Deployed,4,3,8,10,1.333,0.800,1.667,1.501
87,"(34, 54]","(37, 42]",Not Deployed,2,6,20,17,0.333,1.176,0.283,0.250
88,"(34, 54]","(37, 42]",Not Deployed,15,6,12,13,2.500,0.923,2.708,1.705
21,"(15, 24]","(37, 42]",Deployed,18,11,5,4,1.636,1.250,1.309,1.013
22,"(15, 24]","(37, 42]",Deployed,15,5,10,8,3.000,1.250,2.400,1.687
56,"(24, 34]","(37, 42]",Deployed,4,5,22,22,0.800,1.000,0.800,0.590
57,"(24, 34]","(37, 42]",Deployed,8,8,15,17,1.000,0.882,1.133,0.697
85,"(34, 54]","(37, 42]",Deployed,14,9,55,52,1.556,1.058,1.471,0.694
86,"(34, 54]","(37, 42]",Deployed,30,25,24,26,1.200,0.923,1.300,0.513
131,"(54, 100]","(37, 42]",Deployed,12,29,2,19,0.414,0.105,3.931,3.225
132,"(54, 100]","(37, 42]",Deployed,4,13,4,7,0.308,0.571,0.538,0.458
