,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(15, 22]",Deployed,168,158,243,238,1.063,1.021,1.041,0.158
1,"(15, 24]","(15, 22]",Deployed,131,92,388,455,1.424,0.853,1.670,0.268
2,"(15, 24]","(15, 22]",Non-Motorist,5,5,4,16,1.000,0.250,4.000,3.382
3,"(15, 24]","(15, 22]",Non-Motorist,1,3,31,30,0.333,1.033,0.323,0.382
4,"(15, 24]","(15, 22]",Not Deployed,58,63,70,85,0.921,0.824,1.118,0.278
5,"(15, 24]","(15, 22]",Not Deployed,38,42,167,137,0.905,1.219,0.742,0.191
6,"(15, 24]","(15, 22]",Unknown,12,7,12,15,1.714,0.800,2.143,1.319
7,"(15, 24]","(15, 22]",Unknown,3,3,32,28,1.000,1.143,0.875,0.751
8,"(15, 24]","(22, 27]",Deployed,30,24,110,111,1.250,0.991,1.261,0.390
9,"(15, 24]","(22, 27]",Deployed,24,26,132,118,0.923,1.119,0.825,0.259
10,"(15, 24]","(22, 27]",Non-Motorist,1,1,6,5,1.000,1.200,0.833,1.283
11,"(15, 24]","(22, 27]",Not Deployed,7,5,33,41,1.400,0.805,1.739,1.100
12,"(15, 24]","(22, 27]",Not Deployed,13,14,45,42,0.929,1.071,0.867,0.385
13,"(15, 24]","(22, 27]",Unknown,2,1,14,12,2.000,1.167,1.714,2.207
14,"(15, 24]","(27, 32]",Deployed,2,3,30,34,0.667,0.882,0.756,0.716
15,"(15, 24]","(27, 32]",Deployed,9,7,21,21,1.286,1.000,1.286,0.762
16,"(15, 24]","(27, 32]",Not Deployed,2,1,7,10,2.000,0.700,2.857,3.775
17,"(15, 24]","(32, 37]",Deployed,9,6,10,13,1.500,0.769,1.950,1.319
18,"(15, 24]","(32, 37]",Deployed,7,5,12,9,1.400,1.333,1.050,0.771
19,"(15, 24]","(32, 37]",Not Deployed,2,4,4,3,0.500,1.333,0.375,0.433
20,"(15, 24]","(32, 37]",Not Deployed,4,2,7,7,2.000,1.000,2.000,2.038
21,"(15, 24]","(37, 42]",Deployed,18,11,5,4,1.636,1.250,1.309,1.013
22,"(15, 24]","(37, 42]",Deployed,15,5,10,8,3.000,1.250,2.400,1.687
23,"(15, 24]","(37, 42]",Not Deployed,1,1,7,3,1.000,2.333,0.429,0.675
24,"(15, 24]","(42, 47]",Deployed,24,6,5,7,4.000,0.714,5.600,4.167
25,"(15, 24]","(42, 47]",Deployed,17,5,10,6,3.400,1.667,2.040,1.482
26,"(15, 24]","(42, 47]",Not Deployed,8,2,5,1,4.000,5.000,0.800,1.081
27,"(15, 24]","(47, 52]",Deployed,16,10,7,6,1.600,1.167,1.371,0.945
28,"(15, 24]","(47, 52]",Deployed,5,5,14,7,1.000,2.000,0.500,0.393
29,"(15, 24]","(47, 52]",Not Deployed,1,1,4,1,1.000,4.000,0.250,0.451
30,"(15, 24]","(52, 57]",Deployed,17,7,10,4,2.429,2.500,0.971,0.723
31,"(15, 24]","(52, 57]",Deployed,8,3,3,3,2.667,1.000,2.667,2.832
32,"(15, 24]","(52, 57]",Not Deployed,6,5,1,1,1.200,1.000,1.200,1.847
33,"(15, 24]","(57, 62]",Deployed,9,4,3,2,2.250,1.500,1.500,1.641
34,"(15, 24]","(57, 62]",Deployed,5,1,7,1,5.000,7.000,0.714,1.094
35,"(15, 24]","(62, 67]",Deployed,4,1,2,1,4.000,2.000,2.000,3.318
