,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
55,"(24, 34]","(32, 37]",Unknown,1,1,3,6,1.000,0.500,2.000,3.164
19,"(15, 24]","(32, 37]",Not Deployed,2,4,4,3,0.500,1.333,0.375,0.433
20,"(15, 24]","(32, 37]",Not Deployed,4,2,7,7,2.000,1.000,2.000,2.038
53,"(24, 34]","(32, 37]",Not Deployed,3,2,14,12,1.500,1.167,1.286,1.280
54,"(24, 34]","(32, 37]",Not Deployed,7,2,12,10,3.500,1.200,2.917,2.655
83,"(34, 54]","(32, 37]",Not Deployed,2,5,6,10,0.400,0.600,0.667,0.656
84,"(34, 54]","(32, 37]",Not Deployed,3,5,11,10,0.600,1.100,0.545,0.465
130,"(54, 100]","(32, 37]",Not Deployed,2,5,1,5,0.400,0.200,2.000,2.759
17,"(15, 24]","(32, 37]",Deployed,9,6,10,13,1.500,0.769,1.950,1.319
18,"(15, 24]","(32, 37]",Deployed,7,5,12,9,1.400,1.333,1.050,0.771
51,"(24, 34]","(32, 37]",Deployed,10,5,68,46,2.000,1.478,1.353,0.788
52,"(24, 34]","(32, 37]",Deployed,17,9,28,21,1.889,1.333,1.417,0.716
81,"(34, 54]","(32, 37]",Deployed,11,16,26,36,0.688,0.722,0.952,0.449
82,"(34, 54]","(32, 37]",Deployed,21,15,23,24,1.400,0.958,1.461,0.656
128,"(54, 100]","(32, 37]",Deployed,8,27,5,18,0.296,0.278,1.067,0.691
129,"(54, 100]","(32, 37]",Deployed,4,11,5,6,0.364,0.833,0.436,0.368
