,Age,R,DeltaR
0,2.5,1.034603568352373,0.05498680238242316
1,7.5,1.1279132979609499,0.05853653633592599
2,12.5,1.0940246595278276,0.03727253628093118
3,17.5,1.2868265088253465,0.020266152973772496
4,22.5,1.2604380936885131,0.022558523245833812
5,27.5,1.2704330723634785,0.026869609243473185
6,32.5,1.2639550662037788,0.029848524606313633
7,37.5,1.191844448630498,0.03097568825241493
8,42.5,1.1601777895913592,0.032506739824525815
9,47.5,1.1052275373133014,0.033285824112641756
10,52.5,1.0841692063667574,0.03399444751514658
11,57.5,1.0039077959054463,0.033676328599051446
12,62.5,0.9243617856215091,0.031515231035464365
13,67.5,0.9306285237856232,0.0326371559750815
14,72.5,0.874859967358523,0.030970828463959238
15,77.5,0.8845445916976387,0.033793404826802265
16,82.5,0.9616883661208432,0.04488068978119034
17,87.5,0.9863600738988593,0.06879174590632324
18,92.5,1.159202909131806,0.16073798904199613
19,97.5,1.6153606130216904,0.7245222444669756
