,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
245,"(34, 54]","(65, 70]",nan,1,1,1,1,1.000,1.000,1.000,2.001
330,"(54, 100]","(65, 70]",nan,4,5,9,5,0.800,1.800,0.444,0.388
331,"(54, 100]","(65, 70]",nan,22,21,2,3,1.048,0.667,1.571,1.515
329,"(54, 100]","(65, 70]",Unknown,2,3,5,3,0.667,1.667,0.400,0.468
71,"(15, 24]","(65, 70]",Not Deployed,8,1,5,1,8.000,5.000,1.600,2.441
148,"(24, 34]","(65, 70]",Not Deployed,5,1,2,2,5.000,1.000,5.000,7.420
244,"(34, 54]","(65, 70]",Not Deployed,26,7,11,6,3.714,1.833,2.026,1.346
327,"(54, 100]","(65, 70]",Not Deployed,56,39,45,30,1.436,1.500,0.957,0.305
328,"(54, 100]","(65, 70]",Not Deployed,214,188,16,25,1.138,0.640,1.779,0.603
147,"(24, 34]","(65, 70]",Deployed,16,4,5,2,4.000,2.500,1.600,1.612
242,"(34, 54]","(65, 70]",Deployed,53,13,15,9,4.077,1.667,2.446,1.285
243,"(34, 54]","(65, 70]",Deployed,33,3,14,9,11.000,1.556,7.071,5.238
325,"(54, 100]","(65, 70]",Deployed,64,50,77,64,1.280,1.203,1.064,0.275
326,"(54, 100]","(65, 70]",Deployed,312,302,27,32,1.033,0.844,1.224,0.340
