,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
173,"(34, 54]","(15, 20]",nan,1,1,6,6,1.000,1.000,1.000,1.528
172,"(34, 54]","(15, 20]",nan,4,8,4,4,0.500,1.000,0.500,0.468
94,"(24, 34]","(15, 20]",nan,3,3,7,8,1.000,0.875,1.143,1.106
25,"(15, 24]","(15, 20]",nan,54,37,90,94,1.459,0.957,1.524,0.403
24,"(15, 24]","(15, 20]",nan,35,32,23,21,1.094,1.095,0.999,0.391
93,"(24, 34]","(15, 20]",Unknown,1,1,3,6,1.000,0.500,2.000,3.164
23,"(15, 24]","(15, 20]",Unknown,28,18,32,34,1.556,0.941,1.653,0.650
274,"(54, 100]","(15, 20]",Unknown,1,1,1,1,1.000,1.000,1.000,2.001
22,"(15, 24]","(15, 20]",Unknown,5,19,6,5,0.263,1.200,0.219,0.173
170,"(34, 54]","(15, 20]",Not Deployed,35,69,15,38,0.507,0.395,1.285,0.478
273,"(54, 100]","(15, 20]",Not Deployed,6,18,4,15,0.333,0.267,1.250,0.920
272,"(54, 100]","(15, 20]",Not Deployed,3,20,1,20,0.150,0.050,3.000,3.595
91,"(24, 34]","(15, 20]",Not Deployed,15,18,5,14,0.833,0.357,2.333,1.469
92,"(24, 34]","(15, 20]",Not Deployed,29,33,38,48,0.879,0.792,1.110,0.376
20,"(15, 24]","(15, 20]",Not Deployed,278,263,132,152,1.057,0.868,1.217,0.189
171,"(34, 54]","(15, 20]",Not Deployed,16,26,12,48,0.615,0.250,2.462,1.122
21,"(15, 24]","(15, 20]",Not Deployed,384,290,611,609,1.324,1.003,1.320,0.144
18,"(15, 24]","(15, 20]",Non-Motorist,5,2,4,3,2.500,1.333,1.875,2.126
19,"(15, 24]","(15, 20]",Non-Motorist,15,10,28,34,1.500,0.824,1.821,0.882
169,"(34, 54]","(15, 20]",Non-Motorist,1,1,2,2,1.000,1.000,1.000,1.733
168,"(34, 54]","(15, 20]",Deployed,16,31,26,55,0.516,0.473,1.092,0.428
167,"(34, 54]","(15, 20]",Deployed,51,108,20,68,0.472,0.294,1.606,0.498
17,"(15, 24]","(15, 20]",Deployed,404,390,693,665,1.036,1.042,0.994,0.102
270,"(54, 100]","(15, 20]",Deployed,7,33,8,23,0.212,0.348,0.610,0.358
271,"(54, 100]","(15, 20]",Deployed,5,16,5,27,0.312,0.185,1.688,1.196
90,"(24, 34]","(15, 20]",Deployed,39,47,28,48,0.830,0.583,1.422,0.463
89,"(24, 34]","(15, 20]",Deployed,12,16,6,8,0.750,0.750,1.000,0.663
16,"(15, 24]","(15, 20]",Deployed,289,330,146,193,0.876,0.756,1.158,0.168
