,Age,R,DeltaR
0,3.0,1.053670550316553,0.9042418478322709
1,8.0,1.0896434587125918,0.3696936799031538
2,13.0,1.083369960163573,0.1900006465201622
3,18.0,1.3240502753378585,0.09645121352403466
4,23.0,1.209099121009869,0.09492749203988936
5,28.0,1.2091408879938108,0.1107353848431546
6,33.0,1.146740903871598,0.11307116485966312
7,38.0,1.148287456559281,0.12225249148861676
8,43.0,1.0164953083621187,0.11162459901829665
9,48.0,0.9173435620772906,0.10230721588880375
10,53.0,0.9833564946757897,0.11100527460407017
11,58.0,0.7976508621719528,0.09634054975742219
12,63.0,0.9642044275126324,0.11930604080575993
13,68.0,0.8953032175390713,0.1319943774927531
14,73.0,0.6869638427175424,0.10570606466839817
15,78.0,0.8568442039389506,0.14287595052768642
16,83.0,0.7931984794554918,0.16020837063618487
17,88.0,2.0087464525097625,0.6838063961270892
18,93.0,1.3770175480545879,0.7283606917359408
19,98.0,1.0,1.5819292019556372
