,Age,R,DeltaR
0,2.5,0.918367509738991,0.4641857082568893
1,7.5,1.0514444119849318,0.23455927352779246
2,12.5,1.1996587659202005,0.13650228928342786
3,17.5,1.233626262455538,0.048939123971226794
4,22.5,1.1415997068485553,0.0510397859522715
5,27.5,1.1780079832104604,0.06588883680876766
6,32.5,1.1248557921831235,0.07304151119405014
7,37.5,1.23700016970434,0.09143888598631639
8,42.5,1.0832330441735143,0.08281772616157562
9,47.5,0.9910995616877103,0.07754041702592311
10,52.5,1.052182322342877,0.08075655818249806
11,57.5,0.8528789415849027,0.07095107112055803
12,62.5,0.8784056381829075,0.07442759879729227
13,67.5,0.9495045637042874,0.08784223957041618
14,72.5,0.7351109661641393,0.07173793995358317
15,77.5,0.8885332055666696,0.08717313394875176
16,82.5,0.9199009092935929,0.09784835572879536
17,87.5,1.2403762308614037,0.1858254282987849
18,92.5,1.0264249270104058,0.28313842863495187
19,97.5,1.4944533199785386,1.5328213427351682
