,Age,R,DeltaR
0,2.5,1.0775884860896094,0.5733971470930292
1,7.5,1.190659499789324,0.35301909850388663
2,12.5,1.0443295976564504,0.15717717082974458
3,17.5,1.1890096041969775,0.061291693806608656
4,22.5,1.0777398331288655,0.0619310747410875
5,27.5,1.1811030694470868,0.08459186946803918
6,32.5,1.1343613067528138,0.09642296263006915
7,37.5,1.282899190513721,0.12804798076131665
8,42.5,1.1034408817780759,0.11458786215415251
9,47.5,1.0685342254646468,0.11183925373051493
10,52.5,1.1104027568132535,0.11186377012404078
11,57.5,0.9168720301954636,0.09944588082705651
12,62.5,0.8772803397149506,0.09274126942567641
13,67.5,0.9873575881555636,0.11214756456926303
14,72.5,0.7738100558681665,0.0934603547856993
15,77.5,0.9226636136155639,0.11136734112598343
16,82.5,1.0355048105120974,0.1369737918733038
17,87.5,1.1999920599140916,0.21024626071841598
18,92.5,0.9467240648609335,0.29429367793458316
19,97.5,1.4944533199785386,1.5328213427351682
