,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
133,"(24, 34]","(70, 75]",Unknown,24,4,5,2,6.000,2.500,2.400,2.393
134,"(24, 34]","(70, 75]",Unknown,6,1,4,1,6.000,4.000,1.500,2.333
225,"(34, 54]","(70, 75]",Unknown,75,25,27,3,3.000,9.000,0.333,0.218
226,"(34, 54]","(70, 75]",Unknown,37,8,8,3,4.625,2.667,1.734,1.358
297,"(54, 100]","(70, 75]",Unknown,121,94,144,102,1.287,1.412,0.912,0.178
298,"(54, 100]","(70, 75]",Unknown,569,447,36,38,1.273,0.947,1.344,0.331
295,"(54, 100]","(70, 75]",Not Deployed,8,10,6,2,0.800,3.000,0.267,0.252
296,"(54, 100]","(70, 75]",Not Deployed,32,24,2,1,1.333,2.000,0.667,0.837
223,"(34, 54]","(70, 75]",Non-Motorist,38,12,4,4,3.167,1.000,3.167,2.478
224,"(34, 54]","(70, 75]",Non-Motorist,12,1,7,1,12.000,7.000,1.714,2.559
293,"(54, 100]","(70, 75]",Non-Motorist,51,38,82,60,1.342,1.367,0.982,0.273
294,"(54, 100]","(70, 75]",Non-Motorist,233,181,19,13,1.287,1.462,0.881,0.332
292,"(54, 100]","(70, 75]",Deployed,9,4,14,11,2.250,1.273,1.768,1.282
