,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(10, 15]",Female,2,7,3,4,0.286,0.750,0.381,0.422
1,"(15, 24]","(10, 15]",Male,3,3,4,4,1.000,1.000,1.000,1.081
2,"(15, 24]","(15, 20]",Female,21,17,11,14,1.235,0.786,1.572,0.819
3,"(15, 24]","(15, 20]",Male,23,26,34,30,0.885,1.133,0.781,0.299
4,"(15, 24]","(20, 25]",Female,9,9,7,4,1.000,1.750,0.571,0.449
5,"(15, 24]","(20, 25]",Male,12,12,21,26,1.000,0.808,1.238,0.626
6,"(15, 24]","(25, 30]",Female,1,1,9,5,1.000,1.800,0.556,0.845
7,"(15, 24]","(25, 30]",Male,1,2,4,2,0.500,2.000,0.250,0.375
8,"(15, 24]","(30, 35]",Female,1,3,1,1,0.333,1.000,0.333,0.609
9,"(24, 34]","(5, 10]",Female,1,1,2,1,1.000,2.000,0.500,0.936
10,"(24, 34]","(20, 25]",Female,2,1,2,5,2.000,0.400,5.000,7.420
11,"(24, 34]","(20, 25]",Male,10,18,2,5,0.556,0.400,1.389,1.287
12,"(24, 34]","(25, 30]",Female,2,2,4,9,1.000,0.444,2.250,2.627
13,"(24, 34]","(25, 30]",Male,13,10,16,10,1.300,1.600,0.812,0.475
14,"(24, 34]","(30, 35]",Female,1,1,4,4,1.000,1.000,1.000,1.582
15,"(24, 34]","(30, 35]",Male,4,8,7,4,0.500,1.750,0.286,0.251
16,"(24, 34]","(40, 45]",Female,2,1,3,1,2.000,3.000,0.667,1.123
17,"(34, 54]","(15, 20]",Female,2,4,1,8,0.500,0.125,4.000,5.481
18,"(34, 54]","(20, 25]",Male,2,7,4,4,0.286,1.000,0.286,0.306
19,"(34, 54]","(25, 30]",Female,2,2,1,3,1.000,0.333,3.000,4.585
20,"(34, 54]","(30, 35]",Female,2,3,1,3,0.667,0.333,2.000,2.946
21,"(34, 54]","(30, 35]",Male,2,4,3,4,0.500,0.750,0.667,0.771
22,"(34, 54]","(35, 40]",Male,4,5,4,3,0.800,1.333,0.600,0.611
23,"(34, 54]","(40, 45]",Female,3,1,5,4,3.000,1.250,2.400,3.207
24,"(34, 54]","(40, 45]",Male,4,8,5,4,0.500,1.250,0.400,0.364
25,"(34, 54]","(45, 50]",Female,1,1,3,4,1.000,0.750,1.333,2.144
26,"(34, 54]","(45, 50]",Male,9,9,1,3,1.000,0.333,3.000,3.745
27,"(34, 54]","(50, 55]",Female,4,1,3,3,4.000,1.000,4.000,5.541
28,"(34, 54]","(50, 55]",Male,6,3,4,3,2.000,1.333,1.500,1.563
29,"(34, 54]","(55, 60]",Male,4,1,3,1,4.000,3.000,1.333,2.144
30,"(34, 54]","(60, 65]",Female,1,1,1,1,1.000,1.000,1.000,2.001
31,"(34, 54]","(60, 65]",Male,3,2,3,1,1.500,3.000,0.500,0.736
32,"(34, 54]","(75, 80]",Female,3,2,3,1,1.500,3.000,0.500,0.736
33,"(34, 54]","(80, 85]",Male,4,1,2,1,4.000,2.000,2.000,3.318
34,"(54, 100]","(50, 55]",Female,1,1,1,4,1.000,0.250,4.000,7.214
35,"(54, 100]","(50, 55]",Male,9,13,2,3,0.692,0.667,1.038,1.051
36,"(54, 100]","(55, 60]",Female,5,5,3,4,1.000,0.750,1.333,1.324
37,"(54, 100]","(55, 60]",Male,18,22,1,3,0.818,0.333,2.455,2.942
38,"(54, 100]","(60, 65]",Female,1,6,4,6,0.167,0.667,0.250,0.315
39,"(54, 100]","(60, 65]",Male,17,13,3,4,1.308,0.750,1.744,1.481
40,"(54, 100]","(65, 70]",Female,5,3,4,4,1.667,1.000,1.667,1.696
41,"(54, 100]","(65, 70]",Male,19,19,2,4,1.000,0.500,2.000,1.852
42,"(54, 100]","(70, 75]",Female,6,3,8,7,2.000,1.143,1.750,1.536
43,"(54, 100]","(75, 80]",Female,8,9,16,8,0.889,2.000,0.444,0.290
44,"(54, 100]","(75, 80]",Male,37,24,1,1,1.542,1.000,1.542,2.219
45,"(54, 100]","(80, 85]",Female,16,5,12,6,3.200,2.000,1.600,1.148
46,"(54, 100]","(80, 85]",Male,27,24,4,4,1.125,1.000,1.125,0.858
47,"(54, 100]","(85, 90]",Female,16,3,11,4,5.333,2.750,1.939,1.667
48,"(54, 100]","(85, 90]",Male,20,12,2,1,1.667,2.000,0.833,1.066
49,"(54, 100]","(90, 95]",Male,6,2,2,1,3.000,2.000,1.500,2.209
