,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(10, 15]",Male,8,10,9,13,0.800,0.692,1.156,0.745
1,"(15, 24]","(15, 20]",Female,30,22,17,20,1.364,0.850,1.604,0.699
2,"(15, 24]","(15, 20]",Male,45,40,121,113,1.125,1.071,1.051,0.272
3,"(15, 24]","(20, 25]",Female,10,8,19,20,1.250,0.950,1.316,0.756
4,"(15, 24]","(20, 25]",Male,22,13,66,70,1.692,0.943,1.795,0.705
5,"(15, 24]","(25, 30]",Male,10,6,14,20,1.667,0.700,2.381,1.488
6,"(15, 24]","(30, 35]",Female,1,1,1,2,1.000,0.500,2.000,3.743
7,"(15, 24]","(30, 35]",Male,2,2,8,3,1.000,2.667,0.375,0.453
8,"(15, 24]","(35, 40]",Male,3,1,3,6,3.000,0.500,6.000,8.130
9,"(15, 24]","(40, 45]",Male,1,1,3,2,1.000,1.500,0.667,1.123
10,"(24, 34]","(0, 5]",Female,1,3,3,1,0.333,3.000,0.111,0.182
11,"(24, 34]","(0, 5]",Male,1,1,2,1,1.000,2.000,0.500,0.936
12,"(24, 34]","(10, 15]",Male,2,2,2,2,1.000,1.000,1.000,1.415
13,"(24, 34]","(15, 20]",Male,1,5,4,6,0.200,0.667,0.300,0.382
14,"(24, 34]","(20, 25]",Male,19,12,20,27,1.583,0.741,2.138,1.015
15,"(24, 34]","(25, 30]",Female,1,1,10,10,1.000,1.000,1.000,1.484
16,"(24, 34]","(25, 30]",Male,8,10,20,24,0.800,0.833,0.960,0.542
17,"(24, 34]","(30, 35]",Female,2,1,3,2,2.000,1.500,1.333,2.038
18,"(24, 34]","(30, 35]",Male,6,6,15,11,1.000,1.364,0.733,0.515
19,"(24, 34]","(35, 40]",Female,2,4,2,2,0.500,1.000,0.500,0.662
20,"(24, 34]","(35, 40]",Male,4,1,2,2,4.000,1.000,4.000,6.003
21,"(34, 54]","(0, 5]",Female,1,1,1,1,1.000,1.000,1.000,2.001
22,"(34, 54]","(10, 15]",Female,3,3,2,4,1.000,0.500,2.000,2.383
23,"(34, 54]","(15, 20]",Female,2,1,1,1,2.000,1.000,2.000,3.743
24,"(34, 54]","(15, 20]",Male,2,1,3,2,2.000,1.500,1.333,2.038
25,"(34, 54]","(20, 25]",Female,3,1,1,3,3.000,0.333,9.000,14.704
26,"(34, 54]","(20, 25]",Male,2,2,3,4,1.000,0.750,1.333,1.679
27,"(34, 54]","(25, 30]",Female,4,6,2,2,0.667,1.000,0.667,0.794
28,"(34, 54]","(25, 30]",Male,3,3,5,9,1.000,0.556,1.800,1.782
29,"(34, 54]","(30, 35]",Female,5,8,3,3,0.625,1.000,0.625,0.623
30,"(34, 54]","(30, 35]",Male,9,6,3,11,1.500,0.273,5.500,4.616
31,"(34, 54]","(35, 40]",Female,1,5,3,2,0.200,1.500,0.133,0.190
32,"(34, 54]","(35, 40]",Male,8,6,7,3,1.333,2.333,0.571,0.502
33,"(34, 54]","(40, 45]",Female,2,1,1,4,2.000,0.250,8.000,13.273
34,"(34, 54]","(40, 45]",Male,9,8,7,3,1.125,2.333,0.482,0.408
35,"(34, 54]","(45, 50]",Female,7,2,4,5,3.500,0.800,4.375,4.579
36,"(34, 54]","(45, 50]",Male,7,8,11,5,0.875,2.200,0.398,0.298
37,"(34, 54]","(50, 55]",Female,1,2,3,4,0.500,0.750,0.667,0.963
38,"(34, 54]","(50, 55]",Male,2,2,4,2,1.000,2.000,0.500,0.662
39,"(34, 54]","(60, 65]",Male,3,1,1,1,3.000,1.000,3.000,5.479
40,"(54, 100]","(55, 60]",Male,6,6,2,1,1.000,2.000,0.500,0.677
41,"(54, 100]","(60, 65]",Male,6,3,1,1,2.000,1.000,2.000,3.164
42,"(54, 100]","(65, 70]",Female,1,1,2,2,1.000,1.000,1.000,1.733
43,"(54, 100]","(70, 75]",Female,2,3,4,2,0.667,2.000,0.333,0.420
44,"(54, 100]","(70, 75]",Male,8,8,2,2,1.000,1.000,1.000,1.119
45,"(54, 100]","(75, 80]",Male,12,10,1,1,1.200,1.000,1.200,1.774
46,"(54, 100]","(80, 85]",Female,5,1,3,3,5.000,1.000,5.000,6.836
