,Age,R,DeltaR
0,2.5,1.0337284458329385,0.04988577406609517
1,7.5,1.073847208854532,0.05442146295776626
2,12.5,1.0628633333090793,0.0383331487212294
3,17.5,1.2820258117987584,0.025762411100060757
4,22.5,1.239203484819795,0.029040908342500837
5,27.5,1.291457629739622,0.036221959399489044
6,32.5,1.2675540526959113,0.04108568165893195
7,37.5,1.1979806798670931,0.043683547056505664
8,42.5,1.1754211728060193,0.04838299963990078
9,47.5,1.1102515559142705,0.048801978791475166
10,52.5,1.1140519886519198,0.05053730194376982
11,57.5,1.0452112550539834,0.04858566731893486
12,62.5,0.9253100495238062,0.04194607361118305
13,67.5,0.9182923036602468,0.0412390568148227
14,72.5,0.9196434501193758,0.04192297429986828
15,77.5,0.8830022464542528,0.04466283349485877
16,82.5,0.9613235626962976,0.06266931730990077
17,87.5,1.0161171383644476,0.106728494273157
18,92.5,1.2348812162880607,0.25349684892350155
19,97.5,1.9486373433302502,1.080819883242384
