,Age,R,DeltaR
0,2.5,1.0,inf
1,7.5,1.0,inf
2,12.5,1.3770376685418142,1.2380487675899239
3,17.5,0.9460470282903859,0.2524560335834626
4,22.5,1.0650095499277918,0.3357009019868957
5,27.5,1.3491689579713841,0.731718706172921
6,32.5,0.40352221137150135,0.34391182132355186
7,37.5,2.0,2.0012496096189505
8,42.5,0.9950887852626877,0.7790511122990992
9,47.5,0.7889386607357193,0.7618389029952963
10,52.5,0.5623454423158898,0.46322315401759334
11,57.5,0.42588717216651617,0.44815036402108743
12,62.5,0.3333333333333333,0.5094477765552
13,67.5,0.953022842372829,0.6245579271139496
14,72.5,0.9859533521658519,0.5968796707423548
15,77.5,0.8407684848721122,0.6363854943026949
16,82.5,0.7381733727100173,0.7280139065405802
17,87.5,0.5813451713199114,0.5567508970790194
18,92.5,1.0,inf
19,97.5,1.0,inf
