,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(0, 5]",Female,8,9,10,7,0.889,1.429,0.622,0.432
1,"(15, 24]","(5, 10]",Female,5,3,1,1,1.667,1.000,1.667,2.654
2,"(15, 24]","(10, 15]",Female,17,18,4,7,0.944,0.571,1.653,1.180
3,"(15, 24]","(10, 15]",Male,11,7,21,19,1.571,1.105,1.422,0.825
4,"(15, 24]","(15, 20]",Female,52,51,21,35,1.020,0.600,1.699,0.583
5,"(15, 24]","(15, 20]",Male,62,42,103,106,1.476,0.972,1.519,0.377
6,"(15, 24]","(20, 25]",Female,22,19,15,17,1.158,0.882,1.312,0.624
7,"(15, 24]","(20, 25]",Male,31,20,63,80,1.550,0.787,1.968,0.662
8,"(15, 24]","(25, 30]",Female,6,2,5,5,3.000,1.000,3.000,3.102
9,"(15, 24]","(25, 30]",Male,8,2,18,11,4.000,1.636,2.444,2.151
10,"(15, 24]","(30, 35]",Female,1,2,3,6,0.500,0.500,1.000,1.415
11,"(15, 24]","(30, 35]",Male,2,1,5,4,2.000,1.250,1.600,2.236
12,"(15, 24]","(35, 40]",Male,1,1,5,2,1.000,2.500,0.400,0.658
13,"(15, 24]","(45, 50]",Female,4,2,2,3,2.000,0.667,3.000,3.778
14,"(24, 34]","(0, 5]",Female,11,3,6,9,3.667,0.667,5.500,4.616
15,"(24, 34]","(0, 5]",Male,1,1,4,1,1.000,4.000,0.250,0.451
16,"(24, 34]","(5, 10]",Female,4,3,2,5,1.333,0.400,3.333,3.780
17,"(24, 34]","(5, 10]",Male,1,1,2,1,1.000,2.000,0.500,0.936
18,"(24, 34]","(10, 15]",Female,8,7,4,7,1.143,0.571,2.000,1.629
19,"(24, 34]","(15, 20]",Female,1,5,1,3,0.200,0.333,0.600,0.955
20,"(24, 34]","(15, 20]",Male,5,6,6,6,0.833,1.000,0.833,0.698
21,"(24, 34]","(20, 25]",Female,5,5,2,1,1.000,2.000,0.500,0.690
22,"(24, 34]","(20, 25]",Male,21,17,21,19,1.235,1.105,1.118,0.511
23,"(24, 34]","(25, 30]",Female,4,7,10,6,0.571,1.667,0.343,0.279
24,"(24, 34]","(25, 30]",Male,22,14,15,19,1.571,0.789,1.990,0.972
25,"(24, 34]","(30, 35]",Female,2,1,12,10,2.000,1.200,1.667,2.164
26,"(24, 34]","(30, 35]",Male,9,10,10,12,0.900,0.833,1.080,0.680
27,"(24, 34]","(35, 40]",Female,2,1,3,4,2.000,0.750,2.667,3.851
28,"(24, 34]","(35, 40]",Male,7,3,4,3,2.333,1.333,1.750,1.803
29,"(24, 34]","(40, 45]",Female,3,1,3,2,3.000,1.500,2.000,2.946
30,"(24, 34]","(45, 50]",Male,1,1,4,3,1.000,1.333,0.750,1.206
31,"(24, 34]","(50, 55]",Female,5,1,1,1,5.000,1.000,5.000,8.948
32,"(24, 34]","(50, 55]",Male,2,1,2,3,2.000,0.667,3.000,4.585
33,"(24, 34]","(55, 60]",Male,4,2,1,1,2.000,1.000,2.000,3.318
34,"(34, 54]","(0, 5]",Female,2,2,2,4,1.000,0.500,2.000,2.648
35,"(34, 54]","(5, 10]",Female,5,9,7,10,0.556,0.700,0.794,0.592
36,"(34, 54]","(5, 10]",Male,1,3,3,5,0.333,0.600,0.556,0.760
37,"(34, 54]","(10, 15]",Female,11,15,5,9,0.733,0.556,1.320,0.906
38,"(34, 54]","(10, 15]",Male,3,5,4,5,0.600,0.800,0.750,0.745
39,"(34, 54]","(15, 20]",Female,7,15,1,5,0.467,0.200,2.333,2.773
40,"(34, 54]","(15, 20]",Male,2,5,1,10,0.400,0.100,4.000,5.370
41,"(34, 54]","(20, 25]",Female,1,7,1,3,0.143,0.333,0.429,0.675
42,"(34, 54]","(20, 25]",Male,7,6,4,8,1.167,0.500,2.333,1.934
43,"(34, 54]","(25, 30]",Female,1,4,3,2,0.250,1.500,0.167,0.241
44,"(34, 54]","(25, 30]",Male,5,3,7,9,1.667,0.778,2.143,1.904
45,"(34, 54]","(30, 35]",Female,6,8,4,6,0.750,0.667,1.125,0.948
46,"(34, 54]","(30, 35]",Male,13,17,2,8,0.765,0.250,3.059,2.672
47,"(34, 54]","(35, 40]",Female,2,4,2,9,0.500,0.222,2.250,2.627
48,"(34, 54]","(35, 40]",Male,30,23,11,11,1.304,1.000,1.304,0.667
49,"(34, 54]","(40, 45]",Female,9,5,13,12,1.800,1.083,1.662,1.144
50,"(34, 54]","(40, 45]",Male,17,17,4,4,1.000,1.000,1.000,0.787
51,"(34, 54]","(45, 50]",Female,9,5,10,6,1.800,1.667,1.080,0.823
52,"(34, 54]","(45, 50]",Male,17,17,8,8,1.000,1.000,1.000,0.608
53,"(34, 54]","(50, 55]",Female,3,2,14,5,1.500,2.800,0.536,0.564
54,"(34, 54]","(50, 55]",Male,7,8,6,2,0.875,3.000,0.292,0.282
55,"(34, 54]","(55, 60]",Female,3,1,5,7,3.000,0.714,4.200,5.442
56,"(34, 54]","(55, 60]",Male,4,3,3,4,1.333,0.750,1.778,1.922
57,"(34, 54]","(60, 65]",Female,9,1,3,2,9.000,1.500,6.000,8.372
