,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(15, 22]",Female,53,55,61,72,0.964,0.847,1.137,0.301
1,"(15, 24]","(15, 22]",Male,46,36,117,121,1.278,0.967,1.321,0.347
2,"(15, 24]","(22, 27]",Female,13,4,14,23,3.250,0.609,5.339,3.559
3,"(15, 24]","(22, 27]",Male,7,10,32,26,0.700,1.231,0.569,0.319
4,"(15, 24]","(27, 32]",Female,5,1,6,3,5.000,2.000,2.500,3.262
5,"(15, 24]","(27, 32]",Male,3,1,6,3,3.000,2.000,1.500,2.032
6,"(15, 24]","(32, 37]",Male,1,2,4,4,0.500,1.000,0.500,0.708
7,"(15, 24]","(42, 47]",Female,6,1,3,2,6.000,1.500,4.000,5.660
8,"(15, 24]","(47, 52]",Female,2,3,3,1,0.667,3.000,0.222,0.327
9,"(15, 24]","(47, 52]",Male,1,2,4,1,0.500,4.000,0.125,0.207
10,"(15, 24]","(57, 62]",Male,1,1,1,1,1.000,1.000,1.000,2.001
11,"(24, 34]","(15, 22]",Female,1,1,2,3,1.000,0.667,1.500,2.526
12,"(24, 34]","(15, 22]",Male,5,8,8,12,0.625,0.667,0.938,0.686
13,"(24, 34]","(22, 27]",Female,2,3,12,18,0.667,0.667,1.000,0.987
14,"(24, 34]","(22, 27]",Male,13,13,23,16,1.000,1.438,0.696,0.356
15,"(24, 34]","(27, 32]",Female,4,1,12,11,4.000,1.091,3.667,4.380
16,"(24, 34]","(27, 32]",Male,7,8,17,15,0.875,1.133,0.772,0.486
17,"(24, 34]","(32, 37]",Female,4,5,8,15,0.800,0.533,1.500,1.204
18,"(24, 34]","(37, 42]",Female,2,1,7,7,2.000,1.000,2.000,2.674
19,"(24, 34]","(52, 57]",Female,6,1,1,1,6.000,1.000,6.000,10.681
20,"(34, 54]","(15, 22]",Female,7,9,3,8,0.778,0.375,2.074,1.754
21,"(34, 54]","(15, 22]",Male,2,1,2,6,2.000,0.333,6.000,8.837
22,"(34, 54]","(22, 27]",Female,2,4,3,6,0.500,0.500,1.000,1.119
23,"(34, 54]","(27, 32]",Female,3,2,5,6,1.500,0.833,1.800,1.974
24,"(34, 54]","(27, 32]",Male,1,1,6,6,1.000,1.000,1.000,1.528
25,"(34, 54]","(32, 37]",Male,4,5,8,7,0.800,1.143,0.700,0.594
26,"(34, 54]","(37, 42]",Female,3,1,15,12,3.000,1.250,2.400,2.925
27,"(34, 54]","(37, 42]",Male,7,9,7,2,0.778,3.500,0.222,0.211
28,"(34, 54]","(42, 47]",Female,5,3,14,13,1.667,1.077,1.548,1.280
29,"(34, 54]","(42, 47]",Male,3,5,4,5,0.600,0.800,0.750,0.745
30,"(34, 54]","(47, 52]",Female,6,3,14,15,2.000,0.933,2.143,1.715
31,"(34, 54]","(47, 52]",Male,2,7,10,6,0.286,1.667,0.171,0.164
32,"(34, 54]","(52, 57]",Female,8,4,23,11,2.000,2.091,0.957,0.684
33,"(34, 54]","(52, 57]",Male,2,5,4,4,0.400,1.000,0.400,0.439
34,"(34, 54]","(62, 67]",Female,2,2,1,3,1.000,0.333,3.000,4.585
35,"(34, 54]","(62, 67]",Male,3,1,2,3,3.000,0.667,4.500,6.628
36,"(34, 54]","(72, 77]",Female,6,4,1,1,1.500,1.000,1.500,2.333
37,"(54, 100]","(15, 22]",Female,3,9,1,5,0.333,0.200,1.667,2.139
38,"(54, 100]","(22, 27]",Male,1,2,1,2,0.500,0.500,1.000,1.733
39,"(54, 100]","(37, 42]",Female,1,9,1,3,0.111,0.333,0.333,0.521
40,"(54, 100]","(42, 47]",Female,1,10,5,7,0.100,0.714,0.140,0.168
41,"(54, 100]","(42, 47]",Male,1,4,1,3,0.250,0.333,0.750,1.206
42,"(54, 100]","(47, 52]",Female,6,12,1,7,0.500,0.143,3.500,4.134
43,"(54, 100]","(47, 52]",Male,2,5,1,3,0.400,0.333,1.200,1.712
44,"(54, 100]","(52, 57]",Female,5,11,8,18,0.455,0.444,1.023,0.704
45,"(54, 100]","(52, 57]",Male,12,7,3,9,1.714,0.333,5.143,4.219
46,"(54, 100]","(57, 62]",Female,6,12,16,27,0.500,0.593,0.844,0.501
47,"(54, 100]","(57, 62]",Male,8,17,3,2,0.471,1.500,0.314,0.317
48,"(54, 100]","(62, 67]",Female,6,8,28,35,0.750,0.800,0.938,0.561
49,"(54, 100]","(62, 67]",Male,5,13,5,3,0.385,1.667,0.231,0.208
50,"(54, 100]","(67, 72]",Female,6,14,33,41,0.429,0.805,0.532,0.289
51,"(54, 100]","(67, 72]",Male,12,17,1,1,0.706,1.000,0.706,1.034
52,"(54, 100]","(72, 77]",Female,11,15,53,59,0.733,0.898,0.816,0.361
53,"(54, 100]","(72, 77]",Male,13,23,3,6,0.565,0.500,1.130,0.892
54,"(54, 100]","(77, 82]",Female,12,18,38,47,0.667,0.809,0.825,0.358
55,"(54, 100]","(77, 82]",Male,10,20,9,4,0.500,2.250,0.222,0.159
56,"(54, 100]","(82, 87]",Female,10,10,37,40,1.000,0.925,1.081,0.545
57,"(54, 100]","(82, 87]",Male,6,14,2,1,0.429,2.000,0.214,0.283
58,"(54, 100]","(87, 92]",Female,2,3,14,14,0.667,1.000,0.667,0.660
59,"(54, 100]","(87, 92]",Male,1,3,1,1,0.333,1.000,0.333,0.609
