,Age,R,DeltaR
0,2.5,1.0420399089817287,0.042550601996889474
1,7.5,1.091221960395088,0.043803566223813734
2,12.5,1.072636000881284,0.030033284642104845
3,17.5,1.275116141695287,0.01852914260750459
4,22.5,1.2540152547538543,0.021210468671288715
5,27.5,1.2693667864991633,0.0257170851732957
6,32.5,1.25793940657678,0.028691135348121004
7,37.5,1.1980826140056378,0.030166887814990166
8,42.5,1.1608724854901513,0.03160532524884547
9,47.5,1.1069211247330635,0.0322482201008159
10,52.5,1.0887680215602948,0.03314477896468897
11,57.5,1.0018840649185483,0.03274884767963843
12,62.5,0.9318087665764903,0.030963986644974285
13,67.5,0.9415085548610398,0.032216365754712595
14,72.5,0.8693589058255811,0.030196742313241653
15,77.5,0.8881834566282325,0.03336544066322183
16,82.5,0.9588361766678023,0.044113337805733725
17,87.5,0.9792875920163229,0.06732909085478234
18,92.5,1.1607749165302934,0.15770203648544845
19,97.5,1.7400247690940327,0.7477594958762251
