,Age,R,DeltaR
0,3.0,1.054081030755546,0.09487555701055424
1,8.0,1.1883780265901347,0.09667895234756922
2,13.0,1.0676558616501843,0.06107884825024304
3,18.0,1.3119021609683281,0.037869246869017714
4,23.0,1.3328219603550513,0.044309249064669314
5,28.0,1.3048351573959058,0.04974832507961514
6,33.0,1.3162437437649879,0.05321767871958944
7,38.0,1.1845704651155358,0.05218264300482293
8,43.0,1.1357332684583377,0.053272362607203395
9,48.0,1.1269634142203078,0.05694003604123148
10,53.0,1.0867878990011068,0.059163384983757825
11,58.0,0.9361399305640742,0.05733680595481157
12,63.0,1.0571450362434995,0.0690461060508862
13,68.0,0.9983775090717578,0.07359602269355196
14,73.0,0.8099373832628693,0.06588071777587828
15,78.0,0.9274226826753698,0.0838179366337808
16,83.0,0.9351472003070672,0.11138549235239888
17,88.0,1.253746209804465,0.24672934842686617
18,93.0,1.0083172338253392,0.3787664142478967
19,98.0,1.0,1.5819292019556372
