,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(0, 5]",Female,12,5,3,4,2.400,0.750,3.200,2.983
1,"(15, 24]","(0, 5]",Male,4,1,4,1,4.000,4.000,1.000,1.582
2,"(15, 24]","(5, 10]",Female,6,3,7,6,2.000,1.167,1.714,1.545
3,"(15, 24]","(5, 10]",Male,2,5,2,3,0.400,0.667,0.600,0.744
4,"(15, 24]","(10, 15]",Female,69,78,29,44,0.885,0.659,1.342,0.396
5,"(15, 24]","(10, 15]",Male,52,57,108,107,0.912,1.009,0.904,0.217
6,"(15, 24]","(15, 20]",Female,302,339,154,204,0.891,0.755,1.180,0.168
7,"(15, 24]","(15, 20]",Male,427,407,718,692,1.049,1.038,1.011,0.102
8,"(15, 24]","(20, 25]",Female,122,122,137,158,1.000,0.867,1.153,0.208
9,"(15, 24]","(20, 25]",Male,201,188,421,398,1.069,1.058,1.011,0.134
10,"(15, 24]","(25, 30]",Female,30,19,39,50,1.579,0.780,2.024,0.741
11,"(15, 24]","(25, 30]",Male,29,30,103,69,0.967,1.493,0.648,0.199
12,"(15, 24]","(30, 35]",Female,12,13,14,19,0.923,0.737,1.253,0.671
13,"(15, 24]","(30, 35]",Male,14,16,29,21,0.875,1.381,0.634,0.296
14,"(15, 24]","(35, 40]",Female,6,7,7,4,0.857,1.750,0.490,0.411
15,"(15, 24]","(35, 40]",Male,18,14,23,15,1.286,1.533,0.839,0.410
16,"(15, 24]","(40, 45]",Female,17,13,11,8,1.308,1.375,0.951,0.566
17,"(15, 24]","(40, 45]",Male,24,8,22,9,3.000,2.444,1.227,0.700
18,"(15, 24]","(45, 50]",Female,24,17,9,6,1.412,1.500,0.941,0.581
19,"(15, 24]","(45, 50]",Male,13,11,17,16,1.182,1.062,1.112,0.601
20,"(15, 24]","(50, 55]",Female,24,12,4,3,2.000,1.333,1.500,1.265
21,"(15, 24]","(50, 55]",Male,15,2,14,7,7.500,2.000,3.750,3.319
22,"(15, 24]","(55, 60]",Female,18,6,3,2,3.000,1.500,2.000,2.057
23,"(15, 24]","(55, 60]",Male,10,4,10,2,2.500,5.000,0.500,0.488
24,"(15, 24]","(70, 75]",Female,11,2,2,1,5.500,2.000,2.750,3.979
25,"(15, 24]","(75, 80]",Male,2,1,5,1,2.000,5.000,0.400,0.658
26,"(24, 34]","(0, 5]",Female,8,6,5,11,1.333,0.455,2.933,2.244
27,"(24, 34]","(0, 5]",Male,3,2,1,4,1.500,0.250,6.000,8.665
28,"(24, 34]","(5, 10]",Female,32,25,21,21,1.280,1.000,1.280,0.526
29,"(24, 34]","(5, 10]",Male,10,9,12,14,1.111,0.857,1.296,0.787
30,"(24, 34]","(10, 15]",Female,25,34,16,23,0.735,0.696,1.057,0.446
31,"(24, 34]","(10, 15]",Male,4,4,9,20,1.000,0.450,2.222,1.810
32,"(24, 34]","(15, 20]",Female,12,16,6,8,0.750,0.750,1.000,0.663
33,"(24, 34]","(15, 20]",Male,40,48,30,52,0.833,0.577,1.444,0.459
34,"(24, 34]","(20, 25]",Female,34,42,31,43,0.810,0.721,1.123,0.375
35,"(24, 34]","(20, 25]",Male,165,161,143,158,1.025,0.905,1.132,0.190
36,"(24, 34]","(25, 30]",Female,50,48,73,86,1.042,0.849,1.227,0.322
37,"(24, 34]","(25, 30]",Male,185,174,156,153,1.063,1.020,1.043,0.170
38,"(24, 34]","(30, 35]",Female,25,27,47,62,0.926,0.758,1.221,0.418
39,"(24, 34]","(30, 35]",Male,96,88,69,63,1.091,1.095,0.996,0.233
40,"(24, 34]","(35, 40]",Female,21,12,32,31,1.750,1.032,1.695,0.752
41,"(24, 34]","(35, 40]",Male,41,27,53,44,1.519,1.205,1.261,0.410
42,"(24, 34]","(40, 45]",Female,12,9,16,18,1.333,0.889,1.500,0.842
43,"(24, 34]","(40, 45]",Male,12,9,26,27,1.333,0.963,1.385,0.723
44,"(24, 34]","(45, 50]",Female,21,14,7,7,1.500,1.000,1.500,0.957
45,"(24, 34]","(45, 50]",Male,18,9,21,14,2.000,1.500,1.333,0.716
46,"(24, 34]","(50, 55]",Female,29,12,7,7,2.417,1.000,2.417,1.540
47,"(24, 34]","(50, 55]",Male,13,5,14,12,2.600,1.167,2.229,1.468
48,"(24, 34]","(55, 60]",Female,30,9,7,3,3.333,2.333,1.429,1.128
49,"(24, 34]","(55, 60]",Male,9,5,12,4,1.800,3.000,0.600,0.483
50,"(24, 34]","(60, 65]",Female,20,5,9,3,4.000,3.000,1.333,1.113
51,"(24, 34]","(65, 70]",Female,17,4,5,2,4.250,2.500,1.700,1.710
52,"(24, 34]","(70, 75]",Female,9,2,2,2,4.500,1.000,4.500,5.716
53,"(34, 54]","(0, 5]",Female,4,5,7,2,0.800,3.500,0.229,0.239
54,"(34, 54]","(5, 10]",Female,23,41,14,21,0.561,0.667,0.841,0.366
