,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
379,"(54, 100]","(77, 82]",nan,6,4,1,1,1.500,1.000,1.500,2.333
272,"(34, 54]","(77, 82]",Unknown,3,1,9,1,3.000,9.000,0.333,0.521
377,"(54, 100]","(77, 82]",Unknown,54,61,215,267,0.885,0.805,1.099,0.235
378,"(54, 100]","(77, 82]",Unknown,35,60,22,16,0.583,1.375,0.424,0.167
271,"(34, 54]","(77, 82]",Not Deployed,1,1,5,3,1.000,1.667,0.600,0.955
375,"(54, 100]","(77, 82]",Not Deployed,16,17,56,72,0.941,0.778,1.210,0.477
376,"(54, 100]","(77, 82]",Not Deployed,16,30,6,9,0.533,0.667,0.800,0.491
269,"(34, 54]","(77, 82]",Non-Motorist,6,3,25,11,2.000,2.273,0.880,0.700
270,"(34, 54]","(77, 82]",Non-Motorist,3,1,21,9,3.000,2.333,1.286,1.572
373,"(54, 100]","(77, 82]",Non-Motorist,132,160,595,731,0.825,0.814,1.014,0.141
374,"(54, 100]","(77, 82]",Non-Motorist,73,118,71,71,0.619,1.000,0.619,0.142
371,"(54, 100]","(77, 82]",Deployed,10,11,51,50,0.909,1.020,0.891,0.430
372,"(54, 100]","(77, 82]",Deployed,11,17,6,6,0.647,1.000,0.647,0.451
