,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
259,"(34, 54]","(67, 72]",Unknown,12,7,27,15,1.714,1.800,0.952,0.549
163,"(24, 34]","(67, 72]",Unknown,4,1,10,2,4.000,5.000,0.800,1.089
360,"(54, 100]","(67, 72]",Unknown,57,77,225,263,0.740,0.856,0.865,0.176
260,"(34, 54]","(67, 72]",Unknown,9,3,13,5,3.000,2.600,1.154,0.982
79,"(15, 24]","(67, 72]",Unknown,2,1,2,2,2.000,1.000,2.000,3.164
361,"(54, 100]","(67, 72]",Unknown,43,65,32,36,0.662,0.889,0.744,0.236
257,"(34, 54]","(67, 72]",Not Deployed,6,3,8,3,2.000,2.667,0.750,0.735
258,"(34, 54]","(67, 72]",Not Deployed,8,6,12,2,1.333,6.000,0.222,0.208
358,"(54, 100]","(67, 72]",Not Deployed,8,18,64,71,0.444,0.901,0.493,0.227
359,"(54, 100]","(67, 72]",Not Deployed,16,23,8,12,0.696,0.667,1.043,0.587
255,"(34, 54]","(67, 72]",Non-Motorist,24,13,63,37,1.846,1.703,1.084,0.439
256,"(34, 54]","(67, 72]",Non-Motorist,9,7,40,27,1.286,1.481,0.868,0.490
162,"(24, 34]","(67, 72]",Non-Motorist,2,2,11,7,1.000,1.571,0.636,0.708
161,"(24, 34]","(67, 72]",Non-Motorist,8,4,11,6,2.000,1.833,1.091,0.869
356,"(54, 100]","(67, 72]",Non-Motorist,194,246,767,919,0.789,0.835,0.945,0.112
357,"(54, 100]","(67, 72]",Non-Motorist,174,229,113,134,0.760,0.843,0.901,0.153
78,"(15, 24]","(67, 72]",Non-Motorist,4,2,19,3,2.000,6.333,0.316,0.337
354,"(54, 100]","(67, 72]",Deployed,10,14,41,42,0.714,0.976,0.732,0.345
355,"(54, 100]","(67, 72]",Deployed,10,11,9,11,0.909,0.818,1.111,0.699
160,"(24, 34]","(67, 72]",Deployed,1,1,1,1,1.000,1.000,1.000,2.001
