,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
336,"(54, 100]","(52, 57]",Unknown,29,41,22,36,0.707,0.611,1.157,0.425
335,"(54, 100]","(52, 57]",Unknown,28,70,37,63,0.400,0.587,0.681,0.210
67,"(15, 24]","(52, 57]",Unknown,10,5,13,3,2.000,4.333,0.462,0.390
68,"(15, 24]","(52, 57]",Unknown,10,5,16,5,2.000,3.200,0.625,0.470
147,"(24, 34]","(52, 57]",Unknown,12,11,20,6,1.091,3.333,0.327,0.205
148,"(24, 34]","(52, 57]",Unknown,3,1,24,11,3.000,2.182,1.375,1.666
238,"(34, 54]","(52, 57]",Unknown,16,7,43,36,2.286,1.194,1.914,0.974
237,"(34, 54]","(52, 57]",Unknown,22,15,100,101,1.467,0.990,1.481,0.543
235,"(34, 54]","(52, 57]",Not Deployed,10,6,41,38,1.667,1.079,1.545,0.874
66,"(15, 24]","(52, 57]",Not Deployed,4,2,4,3,2.000,1.333,1.500,1.734
334,"(54, 100]","(52, 57]",Not Deployed,17,15,16,19,1.133,0.842,1.346,0.664
333,"(54, 100]","(52, 57]",Not Deployed,15,29,15,26,0.517,0.577,0.897,0.410
146,"(24, 34]","(52, 57]",Not Deployed,7,3,9,4,2.333,2.250,1.037,0.950
236,"(34, 54]","(52, 57]",Not Deployed,19,13,35,27,1.462,1.296,1.127,0.501
332,"(54, 100]","(52, 57]",Non-Motorist,112,184,76,137,0.609,0.555,1.097,0.212
331,"(54, 100]","(52, 57]",Non-Motorist,130,244,200,291,0.533,0.687,0.775,0.117
233,"(34, 54]","(52, 57]",Non-Motorist,52,52,430,421,1.000,1.021,0.979,0.209
234,"(34, 54]","(52, 57]",Non-Motorist,41,31,143,101,1.323,1.416,0.934,0.258
64,"(15, 24]","(52, 57]",Non-Motorist,45,16,29,12,2.812,2.417,1.164,0.527
145,"(24, 34]","(52, 57]",Non-Motorist,19,7,69,31,2.714,2.226,1.219,0.603
144,"(24, 34]","(52, 57]",Non-Motorist,50,20,53,27,2.500,1.963,1.274,0.456
65,"(15, 24]","(52, 57]",Non-Motorist,11,6,57,15,1.833,3.800,0.482,0.283
232,"(34, 54]","(52, 57]",Deployed,9,8,20,19,1.125,1.053,1.069,0.624
329,"(54, 100]","(52, 57]",Deployed,5,15,14,23,0.333,0.609,0.548,0.339
330,"(54, 100]","(52, 57]",Deployed,11,19,8,11,0.579,0.727,0.796,0.479
231,"(34, 54]","(52, 57]",Deployed,4,6,23,36,0.667,0.639,1.043,0.731
143,"(24, 34]","(52, 57]",Deployed,2,2,6,1,1.000,6.000,0.167,0.245
63,"(15, 24]","(52, 57]",Deployed,6,2,2,1,3.000,2.000,1.500,2.209
