,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
230,"(34, 54]","(47, 52]",nan,3,1,6,7,3.000,0.857,3.500,4.490
328,"(54, 100]","(47, 52]",Unknown,18,22,20,31,0.818,0.645,1.268,0.547
141,"(24, 34]","(47, 52]",Unknown,19,4,29,14,4.750,2.071,2.293,1.470
229,"(34, 54]","(47, 52]",Unknown,33,31,68,58,1.065,1.172,0.908,0.283
228,"(34, 54]","(47, 52]",Unknown,16,18,133,150,0.889,0.887,1.003,0.368
61,"(15, 24]","(47, 52]",Unknown,16,9,14,7,1.778,2.000,0.889,0.555
62,"(15, 24]","(47, 52]",Unknown,11,3,24,6,3.667,4.000,0.917,0.731
327,"(54, 100]","(47, 52]",Unknown,24,62,16,44,0.387,0.364,1.065,0.406
142,"(24, 34]","(47, 52]",Unknown,11,6,37,23,1.833,1.609,1.140,0.655
227,"(34, 54]","(47, 52]",Not Deployed,30,33,57,52,0.909,1.096,0.829,0.266
226,"(34, 54]","(47, 52]",Not Deployed,10,12,54,56,0.833,0.964,0.864,0.407
325,"(54, 100]","(47, 52]",Not Deployed,9,16,14,31,0.562,0.452,1.246,0.659
140,"(24, 34]","(47, 52]",Not Deployed,6,5,21,12,1.200,1.750,0.686,0.485
139,"(24, 34]","(47, 52]",Not Deployed,10,3,10,6,3.333,1.667,2.000,1.676
326,"(54, 100]","(47, 52]",Not Deployed,6,9,10,19,0.667,0.526,1.267,0.833
60,"(15, 24]","(47, 52]",Not Deployed,6,1,27,4,6.000,6.750,0.889,1.073
59,"(15, 24]","(47, 52]",Not Deployed,9,2,7,5,4.500,1.400,3.214,3.144
138,"(24, 34]","(47, 52]",Non-Motorist,23,8,89,38,2.875,2.342,1.228,0.561
137,"(24, 34]","(47, 52]",Non-Motorist,48,32,55,36,1.500,1.528,0.982,0.311
324,"(54, 100]","(47, 52]",Non-Motorist,78,106,69,113,0.736,0.611,1.205,0.264
224,"(34, 54]","(47, 52]",Non-Motorist,64,62,502,500,1.032,1.004,1.028,0.201
225,"(34, 54]","(47, 52]",Non-Motorist,89,93,165,116,0.957,1.422,0.673,0.133
58,"(15, 24]","(47, 52]",Non-Motorist,22,7,119,41,3.143,2.902,1.083,0.512
57,"(15, 24]","(47, 52]",Non-Motorist,61,21,47,21,2.905,2.238,1.298,0.478
323,"(54, 100]","(47, 52]",Non-Motorist,77,194,65,131,0.397,0.496,0.800,0.167
322,"(54, 100]","(47, 52]",Deployed,5,18,9,15,0.278,0.600,0.463,0.306
55,"(15, 24]","(47, 52]",Deployed,4,2,4,3,2.000,1.333,1.500,1.734
321,"(54, 100]","(47, 52]",Deployed,6,14,4,4,0.429,1.000,0.429,0.369
223,"(34, 54]","(47, 52]",Deployed,19,15,28,22,1.267,1.273,0.995,0.448
56,"(15, 24]","(47, 52]",Deployed,3,1,13,4,3.000,3.250,0.923,1.190
136,"(24, 34]","(47, 52]",Deployed,4,1,19,4,4.000,4.750,0.842,1.050
135,"(24, 34]","(47, 52]",Deployed,8,5,9,6,1.600,1.500,1.067,0.830
222,"(34, 54]","(47, 52]",Deployed,9,8,33,38,1.125,0.868,1.295,0.704
