,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
99,"(24, 34]","(22, 27]",nan,3,2,12,16,1.500,0.750,2.000,1.982
183,"(34, 54]","(22, 27]",nan,1,2,4,8,0.500,0.500,1.000,1.370
182,"(34, 54]","(22, 27]",nan,1,1,3,3,1.000,1.000,1.000,1.634
100,"(24, 34]","(22, 27]",nan,8,10,30,21,0.800,1.429,0.560,0.311
18,"(15, 24]","(22, 27]",nan,2,3,17,18,0.667,0.944,0.706,0.688
19,"(15, 24]","(22, 27]",nan,3,1,44,44,3.000,1.000,3.000,3.526
97,"(24, 34]","(22, 27]",Unknown,102,86,171,255,1.186,0.671,1.769,0.325
286,"(54, 100]","(22, 27]",Unknown,14,37,6,20,0.378,0.300,1.261,0.711
181,"(34, 54]","(22, 27]",Unknown,34,36,110,195,0.944,0.564,1.674,0.455
180,"(34, 54]","(22, 27]",Unknown,39,72,38,81,0.542,0.469,1.155,0.328
98,"(24, 34]","(22, 27]",Unknown,127,111,558,581,1.144,0.960,1.191,0.180
287,"(54, 100]","(22, 27]",Unknown,1,10,13,32,0.100,0.406,0.246,0.271
17,"(15, 24]","(22, 27]",Unknown,119,70,855,723,1.700,1.183,1.438,0.239
16,"(15, 24]","(22, 27]",Unknown,112,94,341,391,1.191,0.872,1.366,0.227
178,"(34, 54]","(22, 27]",Not Deployed,12,16,16,31,0.750,0.516,1.453,0.716
179,"(34, 54]","(22, 27]",Not Deployed,15,12,79,93,1.250,0.849,1.472,0.617
95,"(24, 34]","(22, 27]",Not Deployed,38,29,89,121,1.310,0.736,1.781,0.513
96,"(24, 34]","(22, 27]",Not Deployed,63,53,258,263,1.189,0.981,1.212,0.257
285,"(54, 100]","(22, 27]",Not Deployed,4,5,4,12,0.800,0.333,2.400,2.128
14,"(15, 24]","(22, 27]",Not Deployed,58,56,177,203,1.036,0.872,1.188,0.261
15,"(15, 24]","(22, 27]",Not Deployed,65,35,361,321,1.857,1.125,1.651,0.378
12,"(15, 24]","(22, 27]",Non-Motorist,324,304,1398,1482,1.066,0.943,1.130,0.114
284,"(54, 100]","(22, 27]",Non-Motorist,10,37,44,141,0.270,0.312,0.866,0.346
283,"(54, 100]","(22, 27]",Non-Motorist,37,146,24,93,0.253,0.258,0.982,0.293
13,"(15, 24]","(22, 27]",Non-Motorist,241,164,2511,2204,1.470,1.139,1.290,0.150
93,"(24, 34]","(22, 27]",Non-Motorist,210,226,566,705,0.929,0.803,1.157,0.141
94,"(24, 34]","(22, 27]",Non-Motorist,372,304,1401,1435,1.224,0.976,1.253,0.125
177,"(34, 54]","(22, 27]",Non-Motorist,83,103,245,371,0.806,0.660,1.220,0.215
176,"(34, 54]","(22, 27]",Non-Motorist,84,162,102,178,0.519,0.573,0.905,0.172
175,"(34, 54]","(22, 27]",Deployed,5,13,39,51,0.385,0.765,0.503,0.287
282,"(54, 100]","(22, 27]",Deployed,1,3,3,5,0.333,0.600,0.556,0.760
174,"(34, 54]","(22, 27]",Deployed,13,19,23,27,0.684,0.852,0.803,0.370
11,"(15, 24]","(22, 27]",Deployed,42,32,310,280,1.312,1.107,1.185,0.301
91,"(24, 34]","(22, 27]",Deployed,34,40,77,102,0.850,0.755,1.126,0.318
92,"(24, 34]","(22, 27]",Deployed,77,70,209,233,1.100,0.897,1.226,0.242
10,"(15, 24]","(22, 27]",Deployed,39,39,151,176,1.000,0.858,1.166,0.300
