,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(10, 15]",Female,7,3,3,4,2.333,0.750,3.111,3.206
1,"(15, 24]","(10, 15]",Male,6,6,16,14,1.000,1.143,0.875,0.600
2,"(15, 24]","(15, 20]",Female,32,37,19,28,0.865,0.679,1.275,0.492
3,"(15, 24]","(15, 20]",Male,43,45,136,130,0.956,1.046,0.913,0.229
4,"(15, 24]","(20, 25]",Female,7,16,9,17,0.438,0.529,0.826,0.508
5,"(15, 24]","(20, 25]",Male,19,24,74,79,0.792,0.937,0.845,0.296
6,"(15, 24]","(25, 30]",Female,1,3,8,12,0.333,0.667,0.500,0.621
7,"(15, 24]","(25, 30]",Male,3,5,20,17,0.600,1.176,0.510,0.409
8,"(15, 24]","(30, 35]",Female,1,1,3,2,1.000,1.500,0.667,1.123
9,"(15, 24]","(30, 35]",Male,3,1,5,9,3.000,0.556,5.400,6.930
10,"(24, 34]","(0, 5]",Male,4,1,1,1,4.000,1.000,4.000,7.214
11,"(24, 34]","(5, 10]",Female,1,1,3,2,1.000,1.500,0.667,1.123
12,"(24, 34]","(10, 15]",Female,3,4,1,4,0.750,0.250,3.000,4.065
13,"(24, 34]","(15, 20]",Male,5,7,10,9,0.714,1.111,0.643,0.480
14,"(24, 34]","(20, 25]",Female,7,5,5,11,1.400,0.455,3.080,2.457
15,"(24, 34]","(20, 25]",Male,20,17,28,26,1.176,1.077,1.092,0.471
16,"(24, 34]","(25, 30]",Female,1,1,5,11,1.000,0.455,2.200,3.332
17,"(24, 34]","(25, 30]",Male,14,15,30,32,0.933,0.938,0.996,0.451
18,"(24, 34]","(30, 35]",Female,3,1,5,6,3.000,0.833,3.600,4.697
19,"(24, 34]","(30, 35]",Male,12,6,18,12,2.000,1.500,1.333,0.834
20,"(24, 34]","(35, 40]",Male,8,2,6,7,4.000,0.857,4.667,4.517
21,"(24, 34]","(40, 45]",Male,2,1,10,6,2.000,1.667,1.200,1.596
22,"(24, 34]","(45, 50]",Male,2,2,3,3,1.000,1.000,1.000,1.292
23,"(24, 34]","(50, 55]",Male,3,2,3,1,1.500,3.000,0.500,0.736
24,"(34, 54]","(0, 5]",Female,1,2,2,2,0.500,1.000,0.500,0.791
25,"(34, 54]","(10, 15]",Female,3,2,2,1,1.500,2.000,0.750,1.146
26,"(34, 54]","(15, 20]",Female,3,2,1,2,1.500,0.500,3.000,4.585
27,"(34, 54]","(15, 20]",Male,1,3,1,2,0.333,0.500,0.667,1.123
28,"(34, 54]","(25, 30]",Female,1,2,1,3,0.500,0.333,1.500,2.526
29,"(34, 54]","(25, 30]",Male,5,4,6,7,1.250,0.857,1.458,1.273
30,"(34, 54]","(30, 35]",Male,8,8,8,6,1.000,1.333,0.750,0.553
31,"(34, 54]","(35, 40]",Female,3,2,3,3,1.500,1.000,1.500,1.839
32,"(34, 54]","(35, 40]",Male,11,9,11,6,1.222,1.833,0.667,0.453
33,"(34, 54]","(40, 45]",Male,8,9,9,4,0.889,2.250,0.395,0.306
34,"(34, 54]","(45, 50]",Male,4,6,4,5,0.667,0.800,0.833,0.777
35,"(34, 54]","(50, 55]",Female,2,2,2,2,1.000,1.000,1.000,1.415
36,"(34, 54]","(50, 55]",Male,4,5,5,2,0.800,2.500,0.320,0.344
37,"(34, 54]","(55, 60]",Male,1,1,1,2,1.000,0.500,2.000,3.743
38,"(34, 54]","(85, 90]",Female,2,1,1,1,2.000,1.000,2.000,3.743
39,"(54, 100]","(30, 35]",Male,1,1,2,2,1.000,1.000,1.000,1.733
40,"(54, 100]","(35, 40]",Male,1,2,1,1,0.500,1.000,0.500,0.936
41,"(54, 100]","(40, 45]",Female,1,1,1,2,1.000,0.500,2.000,3.743
42,"(54, 100]","(45, 50]",Female,1,1,2,3,1.000,0.667,1.500,2.526
43,"(54, 100]","(50, 55]",Female,1,1,2,2,1.000,1.000,1.000,1.733
44,"(54, 100]","(55, 60]",Male,1,5,4,3,0.200,1.333,0.150,0.200
45,"(54, 100]","(60, 65]",Female,1,1,2,3,1.000,0.667,1.500,2.526
46,"(54, 100]","(60, 65]",Male,8,7,3,2,1.143,1.500,0.762,0.800
47,"(54, 100]","(65, 70]",Male,7,5,2,2,1.400,1.000,1.400,1.624
48,"(54, 100]","(70, 75]",Male,10,8,3,3,1.250,1.000,1.250,1.182
49,"(54, 100]","(75, 80]",Male,3,8,2,3,0.375,0.667,0.562,0.640
50,"(54, 100]","(80, 85]",Male,7,7,1,1,1.000,1.000,1.000,1.513
51,"(54, 100]","(85, 90]",Female,1,2,2,1,0.500,2.000,0.250,0.433
