,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
272,"(54, 100]","(77, 82]",nan,10,11,47,48,0.909,0.979,0.928,0.451
273,"(54, 100]","(77, 82]",nan,10,15,6,3,0.667,2.000,0.333,0.273
270,"(54, 100]","(77, 82]",Unknown,4,4,18,21,1.000,0.857,1.167,0.908
271,"(54, 100]","(77, 82]",Unknown,3,8,2,1,0.375,2.000,0.188,0.263
188,"(34, 54]","(77, 82]",Not Deployed,9,2,9,6,4.500,1.500,3.000,2.832
268,"(54, 100]","(77, 82]",Not Deployed,94,122,354,368,0.770,0.962,0.801,0.131
269,"(54, 100]","(77, 82]",Not Deployed,65,121,35,25,0.537,1.400,0.384,0.118
267,"(54, 100]","(77, 82]",Non-Motorist,1,1,5,5,1.000,1.000,1.000,1.550
54,"(15, 24]","(77, 82]",Deployed,4,1,3,1,4.000,3.000,1.333,2.144
55,"(15, 24]","(77, 82]",Deployed,2,1,2,1,2.000,2.000,1.000,1.733
187,"(34, 54]","(77, 82]",Deployed,10,3,6,1,3.333,6.000,0.556,0.703
265,"(54, 100]","(77, 82]",Deployed,77,96,420,538,0.802,0.781,1.027,0.178
266,"(54, 100]","(77, 82]",Deployed,114,211,32,26,0.540,1.231,0.439,0.129
